time	V(vin)	V(vout)
0.000000000000000e+000	2.900000e+000	-1.387467e-002
4.585412967116884e-007	3.044441e+000	-1.369299e-002
9.170825934233769e-007	3.188881e+000	-1.350856e-002
1.375623890135065e-006	3.333321e+000	-1.332141e-002
1.834165186846754e-006	3.477762e+000	-1.313151e-002
2.292706483558442e-006	3.622202e+000	-1.293888e-002
2.751247780270131e-006	3.766643e+000	-1.274352e-002
3.209789076981818e-006	3.911083e+000	-1.254541e-002
4.055943753861722e-006	4.177622e+000	-1.217332e-002
4.333666074738609e-006	4.265105e+000	-1.204917e-002
4.611388395615496e-006	4.352587e+000	-1.192417e-002
4.889110716492383e-006	4.440070e+000	-1.179830e-002
5.166833037369270e-006	4.527552e+000	-1.167158e-002
5.444555358246157e-006	4.615035e+000	-1.154401e-002
5.722277679123043e-006	4.702517e+000	-1.141557e-002
5.999999999999929e-006	4.790000e+000	-1.128628e-002
6.686155102444448e-006	4.993861e+000	-1.096309e-002
6.767605915617688e-006	4.968204e+000	-1.092440e-002
6.849056728790928e-006	4.942547e+000	-1.088563e-002
6.930507541964168e-006	4.916890e+000	-1.084678e-002
7.011958355137407e-006	4.891233e+000	-1.080787e-002
7.093409168310648e-006	4.865576e+000	-1.076888e-002
7.174859981483887e-006	4.839919e+000	-1.072981e-002
7.256310794657127e-006	4.814262e+000	-1.069067e-002
7.437280167985898e-006	4.757257e+000	-1.060354e-002
7.618249541314668e-006	4.700251e+000	-1.051606e-002
7.799218914643438e-006	4.643246e+000	-1.042823e-002
7.980188287972209e-006	4.586241e+000	-1.034004e-002
8.161157661300980e-006	4.529235e+000	-1.025150e-002
8.342127034629749e-006	4.472230e+000	-1.016260e-002
8.523096407958520e-006	4.415225e+000	-1.007335e-002
8.999999999999894e-006	4.265000e+000	-9.837331e-003
1.000000000000003e-005	3.950000e+000	-9.334789e-003
1.021937867453570e-005	3.880896e+000	-9.223290e-003
1.043875734907137e-005	3.811791e+000	-9.111376e-003
1.065813602360704e-005	3.742687e+000	-8.999049e-003
1.087751469814271e-005	3.673583e+000	-8.886307e-003
1.109689337267838e-005	3.604478e+000	-8.773151e-003
1.131627204721405e-005	3.535374e+000	-8.659581e-003
1.153565072174972e-005	3.466270e+000	-8.545596e-003
1.218365167602849e-005	3.262150e+000	-8.207119e-003
1.299999999999999e-005	3.005000e+000	-7.775906e-003
1.399999999999991e-005	2.690000e+000	-7.241010e-003
1.500000000000004e-005	2.375000e+000	-6.699423e-003
1.599999999999996e-005	2.060000e+000	-6.151698e-003
1.708000000000005e-005	1.719800e+000	-5.553859e-003
1.738857142857125e-005	1.622600e+000	-5.381907e-003
1.769714285714246e-005	1.525400e+000	-5.209544e-003
1.800571428571367e-005	1.428200e+000	-5.036770e-003
1.831428571428487e-005	1.331000e+000	-4.863585e-003
1.862285714285608e-005	1.233800e+000	-4.689990e-003
1.893142857142729e-005	1.136600e+000	-4.515983e-003
1.923999999999849e-005	1.039400e+000	-4.341566e-003
2.000000000000005e-005	8.000000e-001	-3.910647e-003
2.000001000000001e-005	7.999969e-001	-3.910642e-003
2.015021211874897e-005	7.526832e-001	-3.825208e-003
2.030041423749792e-005	7.053695e-001	-3.739714e-003
2.045061635624687e-005	6.580558e-001	-3.654158e-003
2.060081847499582e-005	6.107422e-001	-3.568542e-003
2.075102059374478e-005	5.634285e-001	-3.482864e-003
2.090122271249373e-005	5.161148e-001	-3.397126e-003
2.105142483124268e-005	4.688012e-001	-3.311326e-003
2.224285714285713e-005	9.350000e-002	-2.628643e-003
2.225634920634918e-005	8.925000e-002	-2.620894e-003
2.228333333333327e-005	8.075000e-002	-2.605394e-003
2.231394379674598e-005	7.110770e-002	-2.587810e-003
2.240317748637656e-005	4.299909e-002	-2.536540e-003
2.247552524508429e-005	2.020955e-002	-2.494961e-003
2.253968253968278e-005	-6.830474e-014	-2.458082e-003
2.254609826914263e-005	-2.020955e-003	-2.454393e-003
2.255892972806233e-005	-6.062864e-003	-2.447016e-003
2.263591848158031e-005	-3.031432e-002	-2.402745e-003
2.273857015293746e-005	-6.264960e-002	-2.343697e-003
2.294387349565199e-005	-1.273202e-001	-2.225565e-003
2.300000000000002e-005	-1.450000e-001	-2.193261e-003
2.301909198287075e-005	-1.510140e-001	-2.182269e-003
2.305727594861199e-005	-1.630419e-001	-2.160284e-003
2.313364388009448e-005	-1.870978e-001	-2.116307e-003
2.326566041516414e-005	-2.286830e-001	-2.040264e-003
2.361623296868206e-005	-3.391134e-001	-1.838207e-003
2.399999999999993e-005	-4.600000e-001	-1.616891e-003
2.411737099284575e-005	-4.969719e-001	-1.549161e-003
2.427386564997358e-005	-5.462677e-001	-1.458833e-003
2.458685496422902e-005	-6.448593e-001	-1.278123e-003
2.500000000000007e-005	-7.750000e-001	-1.039524e-003
2.518779358855346e-005	-8.341550e-001	-9.310307e-004
2.543818503995799e-005	-9.130283e-001	-7.863594e-004
2.599999999999998e-005	-1.090000e+000	-4.617373e-004
2.629999999999994e-005	-1.184500e+000	-2.884119e-004
2.699999999999990e-005	-1.405000e+000	1.158993e-004
2.729714285714276e-005	-1.498600e+000	2.874546e-004
2.759428571428562e-005	-1.592200e+000	4.588967e-004
2.789142857142847e-005	-1.685800e+000	6.302256e-004
2.818857142857133e-005	-1.779400e+000	8.014414e-004
2.848571428571419e-005	-1.873000e+000	9.725439e-004
2.878285714285705e-005	-1.966600e+000	1.143533e-003
2.907999999999991e-005	-2.060200e+000	1.314410e-003
2.935428571428563e-005	-2.146600e+000	1.471967e-003
2.962857142857136e-005	-2.233000e+000	1.629346e-003
2.990285714285709e-005	-2.319400e+000	1.786549e-003
3.017714285714282e-005	-2.405800e+000	1.943574e-003
3.045142857142854e-005	-2.492200e+000	2.100422e-003
3.072571428571427e-005	-2.578600e+000	2.257092e-003
3.100000000000000e-005	-2.665000e+000	2.413585e-003
3.199999999999991e-005	-2.980000e+000	2.981987e-003
3.300000000000004e-005	-3.295000e+000	3.546878e-003
3.399999999999996e-005	-3.610000e+000	4.107707e-003
3.499999999999988e-005	-3.925000e+000	4.663946e-003
3.600000999999997e-005	-4.240003e+000	5.215061e-003
3.600001240000009e-005	-4.240004e+000	5.215063e-003
3.600001560000003e-005	-4.240005e+000	5.215065e-003
3.600002000000015e-005	-4.240006e+000	5.215067e-003
3.600151787427987e-005	-4.240478e+000	5.215888e-003
3.600301574855958e-005	-4.240950e+000	5.216709e-003
3.600451362283930e-005	-4.241422e+000	5.217531e-003
3.600601149711902e-005	-4.241894e+000	5.218352e-003
3.600750937139874e-005	-4.242365e+000	5.219174e-003
3.600900724567846e-005	-4.242837e+000	5.219995e-003
3.601050511995818e-005	-4.243309e+000	5.220816e-003
3.602099087991620e-005	-4.246612e+000	5.226566e-003
3.604196239983246e-005	-4.253218e+000	5.238062e-003
3.607821395665636e-005	-4.264637e+000	5.257928e-003
3.613564851974839e-005	-4.282729e+000	5.289392e-003
3.614288072606334e-005	-4.285007e+000	5.293353e-003
3.615734513869300e-005	-4.289564e+000	5.301272e-003
3.618627396395255e-005	-4.298676e+000	5.317106e-003
3.623668028032625e-005	-4.314554e+000	5.344683e-003
