time	V(vin)	V(vout)
0.000000000000000e+000	4.810715e+000	1.061747e+000
1.705398145529106e-007	4.841468e+000	1.061711e+000
3.410796291058212e-007	4.869182e+000	1.061674e+000
5.116194436587318e-007	4.893858e+000	1.061638e+000
6.821592582116424e-007	4.915495e+000	1.061602e+000
8.526990727645530e-007	4.934094e+000	1.061565e+000
1.023238887317464e-006	4.949654e+000	1.061529e+000
1.193778701870374e-006	4.962175e+000	1.061494e+000
1.335751051230789e-006	4.971550e+000	1.061464e+000
1.477723400591204e-006	4.977924e+000	1.061434e+000
1.619695749951619e-006	4.981297e+000	1.061405e+000
1.761668099312034e-006	4.981668e+000	1.061375e+000
1.903640448672449e-006	4.979038e+000	1.061346e+000
2.045612798032864e-006	4.973407e+000	1.061317e+000
2.187585147393279e-006	4.964774e+000	1.061288e+000
2.464528994429282e-006	4.944410e+000	1.061231e+000
2.741472841465285e-006	4.918546e+000	1.061175e+000
3.018416688501288e-006	4.887182e+000	1.061119e+000
3.295360535537291e-006	4.850317e+000	1.061064e+000
3.572304382573294e-006	4.807951e+000	1.061009e+000
3.849248229609298e-006	4.760085e+000	1.060954e+000
4.126192076645300e-006	4.706718e+000	1.060900e+000
4.284388314142854e-006	4.666532e+000	1.060869e+000
4.442584551640407e-006	4.623636e+000	1.060839e+000
4.600780789137961e-006	4.578031e+000	1.060808e+000
4.758977026635514e-006	4.529717e+000	1.060778e+000
4.917173264133068e-006	4.478693e+000	1.060747e+000
5.075369501630621e-006	4.424960e+000	1.060717e+000
5.233565739128174e-006	4.368518e+000	1.060687e+000
5.351956471839148e-006	4.326461e+000	1.060665e+000
5.470347204550122e-006	4.282651e+000	1.060643e+000
5.588737937261096e-006	4.237089e+000	1.060620e+000
5.707128669972069e-006	4.189773e+000	1.060598e+000
5.825519402683043e-006	4.140705e+000	1.060576e+000
5.943910135394017e-006	4.089884e+000	1.060554e+000
6.062300868104990e-006	4.037311e+000	1.060532e+000
6.679061722900765e-006	3.662742e+000	1.060419e+000
6.884443405755132e-006	3.539010e+000	1.060382e+000
7.089825088609499e-006	3.417778e+000	1.060345e+000
7.295206771463866e-006	3.299046e+000	1.060309e+000
7.500588454318233e-006	3.182813e+000	1.060272e+000
7.705970137172600e-006	3.069081e+000	1.060236e+000
7.911351820026967e-006	2.957849e+000	1.060200e+000
8.116733502881333e-006	2.849116e+000	1.060165e+000
9.011202219983555e-006	2.422844e+000	1.060012e+000
9.058705260973259e-006	2.382524e+000	1.060004e+000
9.150601753621411e-006	2.304525e+000	1.059989e+000
9.273789704822208e-006	2.199803e+000	1.059968e+000
9.396977656023005e-006	2.095217e+000	1.059948e+000
9.520165607223802e-006	1.990767e+000	1.059928e+000
9.643353558424598e-006	1.886453e+000	1.059907e+000
9.766541509625393e-006	1.782276e+000	1.059887e+000
9.889729460826190e-006	1.678235e+000	1.059867e+000
1.001291741202699e-005	1.574331e+000	1.059847e+000
1.003875223608113e-005	1.555838e+000	1.059843e+000
1.007806108480817e-005	1.527701e+000	1.059837e+000
1.016607380958478e-005	1.464701e+000	1.059822e+000
1.031889709352711e-005	1.356167e+000	1.059798e+000
1.047172037746944e-005	1.247098e+000	1.059773e+000
1.062454366141177e-005	1.137493e+000	1.059749e+000
1.077736694535410e-005	1.027353e+000	1.059725e+000
1.093019022929643e-005	9.166770e-001	1.059701e+000
1.108301351323876e-005	8.054655e-001	1.059677e+000
1.123583679718109e-005	6.937186e-001	1.059654e+000
1.148848551089950e-005	5.072506e-001	1.059615e+000
1.174113422461791e-005	3.207104e-001	1.059576e+000
1.199378293833632e-005	1.340978e-001	1.059538e+000
1.224643165205473e-005	-5.258707e-002	1.059501e+000
1.249908036577314e-005	-2.393443e-001	1.059464e+000
1.275172907949155e-005	-4.261738e-001	1.059427e+000
1.300437779320996e-005	-6.130756e-001	1.059390e+000
1.303559527804573e-005	-6.301442e-001	1.059386e+000
1.306681276288150e-005	-6.472129e-001	1.059381e+000
1.309803024771726e-005	-6.642815e-001	1.059377e+000
1.312924773255303e-005	-6.813501e-001	1.059372e+000
1.316046521738880e-005	-6.984188e-001	1.059368e+000
1.319168270222456e-005	-7.154874e-001	1.059363e+000
1.322290018706033e-005	-7.325560e-001	1.059359e+000
1.400768562962547e-005	-1.164168e+000	1.059250e+000
1.404282821560836e-005	-1.194901e+000	1.059245e+000
1.407797080159126e-005	-1.225635e+000	1.059240e+000
1.411311338757416e-005	-1.256368e+000	1.059235e+000
1.414825597355706e-005	-1.287101e+000	1.059230e+000
1.418339855953996e-005	-1.317834e+000	1.059226e+000
1.421854114552286e-005	-1.348567e+000	1.059221e+000
1.425368373150575e-005	-1.379300e+000	1.059216e+000
1.502352458159374e-005	-2.047423e+000	1.059114e+000
1.516780344619353e-005	-2.143007e+000	1.059095e+000
1.531208231079332e-005	-2.237985e+000	1.059076e+000
1.545636117539310e-005	-2.332357e+000	1.059058e+000
1.560064003999290e-005	-2.426123e+000	1.059039e+000
1.574491890459268e-005	-2.519283e+000	1.059021e+000
1.588919776919248e-005	-2.611837e+000	1.059003e+000
1.603347663379226e-005	-2.703785e+000	1.058985e+000
1.618823515962603e-005	-2.771856e+000	1.058966e+000
1.634299368545979e-005	-2.840932e+000	1.058947e+000
1.649775221129355e-005	-2.911014e+000	1.058929e+000
1.665251073712732e-005	-2.982102e+000	1.058910e+000
1.680726926296108e-005	-3.054196e+000	1.058891e+000
1.696202778879484e-005	-3.127295e+000	1.058873e+000
1.711678631462861e-005	-3.201400e+000	1.058855e+000
1.744403824108988e-005	-3.380833e+000	1.058817e+000
1.777129016755114e-005	-3.553617e+000	1.058780e+000
1.809854209401241e-005	-3.719753e+000	1.058744e+000
1.842579402047368e-005	-3.879240e+000	1.058708e+000
1.875304594693495e-005	-4.032078e+000	1.058673e+000
1.908029787339621e-005	-4.178269e+000	1.058639e+000
1.940754979985748e-005	-4.317810e+000	1.058605e+000
2.000000000000005e-005	-4.578634e+000	1.058546e+000
2.000001000000001e-005	-4.578637e+000	1.058546e+000
2.016170720775726e-005	-4.622667e+000	1.058531e+000
2.032340441551451e-005	-4.664722e+000	1.058515e+000
2.048510162327176e-005	-4.704803e+000	1.058500e+000
2.064679883102901e-005	-4.742909e+000	1.058485e+000
2.080849603878626e-005	-4.779040e+000	1.058470e+000
2.097019324654351e-005	-4.813197e+000	1.058455e+000
2.113189045430076e-005	-4.845379e+000	1.058441e+000
2.226171509240324e-005	-4.955409e+000	1.058344e+000
2.226376310714390e-005	-4.955523e+000	1.058344e+000
2.226618232334279e-005	-4.955657e+000	1.058343e+000
2.226742256838509e-005	-4.955727e+000	1.058343e+000
2.226888124581545e-005	-4.955808e+000	1.058343e+000
2.227422088881275e-005	-4.956106e+000	1.058343e+000
2.228134041280913e-005	-4.956502e+000	1.058342e+000
2.229557946080213e-005	-4.957296e+000	1.058341e+000
2.232405755678811e-005	-4.958883e+000	1.058339e+000
2.237338125866050e-005	-4.961632e+000	1.058335e+000
2.245419801690895e-005	-4.966136e+000	1.058328e+000
2.249073269057684e-005	-4.968172e+000	1.058325e+000
2.253968253968278e-005	-4.970901e+000	1.058321e+000
2.254457752459346e-005	-4.971173e+000	1.058321e+000
2.255436749441461e-005	-4.971719e+000	1.058320e+000
2.284806658904895e-005	-4.988087e+000	1.058297e+000
2.288003019486535e-005	-4.991586e+000	1.058294e+000
2.291199380068175e-005	-4.994137e+000	1.058292e+000
2.294395740649814e-005	-4.995740e+000	1.058289e+000
2.297592101231454e-005	-4.996394e+000	1.058287e+000
2.300788461813094e-005	-4.996099e+000	1.058285e+000
2.303984822394733e-005	-4.994857e+000	1.058282e+000
2.307181182976373e-005	-4.992665e+000	1.058280e+000
2.314086582001730e-005	-4.988925e+000	1.058274e+000
