time	V(vin)	V(vout)
0.000000000000000e+000	2.900000e+000	-7.646274e-003
4.687806838704723e-007	3.047666e+000	-7.521262e-003
9.375613677409446e-007	3.195332e+000	-7.395378e-003
1.406342051611417e-006	3.342998e+000	-7.268623e-003
1.875122735481889e-006	3.490664e+000	-7.140995e-003
2.343903419352361e-006	3.638330e+000	-7.012495e-003
2.812684103222834e-006	3.785996e+000	-6.883123e-003
3.281464787093305e-006	3.933661e+000	-6.752878e-003
4.075057276558148e-006	4.183643e+000	-6.530816e-003
4.350049094192688e-006	4.270265e+000	-6.453325e-003
4.625040911827228e-006	4.356888e+000	-6.375614e-003
4.900032729461769e-006	4.443510e+000	-6.297682e-003
5.175024547096309e-006	4.530133e+000	-6.219529e-003
5.450016364730850e-006	4.616755e+000	-6.141156e-003
5.725008182365389e-006	4.703378e+000	-6.062562e-003
5.999999999999929e-006	4.790000e+000	-5.983747e-003
6.686155102492803e-006	4.993861e+000	-5.786182e-003
6.767605915666880e-006	4.968204e+000	-5.762650e-003
6.849056728840956e-006	4.942547e+000	-5.739101e-003
6.930507542015032e-006	4.916890e+000	-5.715535e-003
7.011958355189108e-006	4.891233e+000	-5.691951e-003
7.093409168363185e-006	4.865576e+000	-5.668351e-003
7.174859981537260e-006	4.839919e+000	-5.644732e-003
7.256310794711337e-006	4.814262e+000	-5.621097e-003
7.437280168071921e-006	4.757257e+000	-5.568543e-003
7.618249541432505e-006	4.700251e+000	-5.515912e-003
7.799218914793090e-006	4.643246e+000	-5.463206e-003
7.980188288153674e-006	4.586241e+000	-5.410423e-003
8.161157661514258e-006	4.529235e+000	-5.357565e-003
8.342127034874842e-006	4.472230e+000	-5.304631e-003
8.523096408235426e-006	4.415225e+000	-5.251620e-003
8.999999999999894e-006	4.265000e+000	-5.111762e-003
1.000000000000003e-005	3.950000e+000	-4.817028e-003
1.021937867457615e-005	3.880896e+000	-4.752138e-003
1.043875734915228e-005	3.811791e+000	-4.687185e-003
1.065813602372841e-005	3.742687e+000	-4.622170e-003
1.087751469830454e-005	3.673583e+000	-4.557091e-003
1.109689337288066e-005	3.604478e+000	-4.491949e-003
1.131627204745679e-005	3.535374e+000	-4.426745e-003
1.153565072203292e-005	3.466270e+000	-4.361477e-003
