time	V(vin)	V(vout)
2.661619451502749e-005	4.889912e+000	-2.849478e+000
2.699999999999990e-005	4.896114e+000	-2.849914e+000
2.729821913843065e-005	4.900810e+000	-2.850297e+000
2.759643827686141e-005	4.905399e+000	-2.850717e+000
2.789465741529216e-005	4.909879e+000	-2.851174e+000
2.819287655372291e-005	4.914252e+000	-2.851667e+000
2.849109569215367e-005	4.918517e+000	-2.852198e+000
2.878931483058443e-005	4.922675e+000	-2.852765e+000
2.908753396901518e-005	4.926724e+000	-2.853370e+000
2.936074340201301e-005	4.930339e+000	-2.853967e+000
2.963395283501084e-005	4.933863e+000	-2.854604e+000
2.990716226800867e-005	4.937296e+000	-2.855279e+000
3.018037170100650e-005	4.940638e+000	-2.855994e+000
3.045358113400433e-005	4.943889e+000	-2.856747e+000
3.072679056700217e-005	4.947049e+000	-2.857540e+000
3.100000000000000e-005	4.950118e+000	-2.858371e+000
3.199999999999991e-005	4.960574e+000	-2.861831e+000
3.300000000000004e-005	4.969805e+000	-2.865947e+000
3.399999999999996e-005	4.977810e+000	-2.870776e+000
3.499999999999988e-005	4.984587e+000	-2.876376e+000
3.529344406088403e-005	4.986342e+000	-2.878178e+000
3.558688812176818e-005	4.987992e+000	-2.880054e+000
3.588033218265233e-005	4.989535e+000	-2.882004e+000
3.617377624353648e-005	4.990972e+000	-2.884027e+000
3.646722030442064e-005	4.992303e+000	-2.886123e+000
3.676066436530479e-005	4.993529e+000	-2.888294e+000
3.705410842618894e-005	4.994648e+000	-2.890538e+000
3.800000000000006e-005	4.997533e+000	-2.898357e+000
3.899999999999997e-005	4.999383e+000	-2.907589e+000
3.929776454869229e-005	4.999696e+000	-2.910539e+000
3.959552909738462e-005	4.999899e+000	-2.913584e+000
3.989329364607694e-005	4.999993e+000	-2.916722e+000
4.019105819476926e-005	4.999978e+000	-2.919955e+000
4.048882274346157e-005	4.999853e+000	-2.923281e+000
4.078658729215389e-005	4.999618e+000	-2.926702e+000
4.108435184084621e-005	4.999275e+000	-2.930216e+000
4.136572803188843e-005	4.998849e+000	-2.933643e+000
4.164710422293064e-005	4.998327e+000	-2.937159e+000
4.192848041397285e-005	4.997706e+000	-2.940766e+000
4.220985660501505e-005	4.996988e+000	-2.944462e+000
4.249123279605726e-005	4.996172e+000	-2.948249e+000
4.277260898709947e-005	4.995259e+000	-2.952125e+000
4.305398517814169e-005	4.994248e+000	-2.956091e+000
4.334164217147823e-005	4.993113e+000	-2.960262e+000
4.362929916481477e-005	4.991877e+000	-2.964533e+000
4.391695615815132e-005	4.990539e+000	-2.968904e+000
4.420461315148786e-005	4.989099e+000	-2.973374e+000
4.449227014482441e-005	4.987557e+000	-2.977945e+000
4.477992713816095e-005	4.985913e+000	-2.982616e+000
4.506758413149749e-005	4.984168e+000	-2.987387e+000
4.535600178247170e-005	4.982315e+000	-2.992291e+000
4.564441943344591e-005	4.980360e+000	-2.997300e+000
4.593283708442012e-005	4.978303e+000	-3.002416e+000
4.622125473539433e-005	4.976144e+000	-3.007638e+000
4.650967238636854e-005	4.973883e+000	-3.012966e+000
4.679809003734274e-005	4.971520e+000	-3.018400e+000
4.708650768831695e-005	4.969055e+000	-3.023940e+000
4.736760309299086e-005	4.966554e+000	-3.029459e+000
4.764869849766477e-005	4.963956e+000	-3.035082e+000
4.792979390233868e-005	4.961262e+000	-3.040808e+000
4.821088930701259e-005	4.958471e+000	-3.046636e+000
4.849198471168650e-005	4.955583e+000	-3.052567e+000
4.877308011636041e-005	4.952598e+000	-3.058601e+000
4.905417552103432e-005	4.949517e+000	-3.064737e+000
4.999999999999991e-005	4.938442e+000	-3.086204e+000
5.106793081308169e-005	4.924626e+000	-3.111918e+000
5.199999999999996e-005	4.911436e+000	-3.135624e+000
5.299999999999988e-005	4.896114e+000	-3.162383e+000
5.400000000000001e-005	4.879584e+000	-3.190506e+000
5.499999999999993e-005	4.861850e+000	-3.219980e+000
5.600000000000006e-005	4.842916e+000	-3.250789e+000
5.699999999999998e-005	4.822787e+000	-3.282916e+000
5.715069645899113e-005	4.819651e+000	-3.287889e+000
5.730139291798228e-005	4.816487e+000	-3.292884e+000
5.745208937697342e-005	4.813296e+000	-3.297903e+000
5.760278583596457e-005	4.810079e+000	-3.302944e+000
5.775348229495572e-005	4.806834e+000	-3.308008e+000
5.790417875394687e-005	4.803563e+000	-3.313095e+000
5.805487521293802e-005	4.800264e+000	-3.318205e+000
5.836234438336553e-005	4.793451e+000	-3.328764e+000
5.866981355379304e-005	4.786526e+000	-3.339437e+000
5.897728272422054e-005	4.779489e+000	-3.350223e+000
5.928475189464805e-005	4.772342e+000	-3.361122e+000
5.959222106507556e-005	4.765082e+000	-3.372135e+000
5.989969023550306e-005	4.757712e+000	-3.383261e+000
6.020715940593057e-005	4.750230e+000	-3.394501e+000
6.100000000000007e-005	4.730427e+000	-3.423978e+000
6.115548400188534e-005	4.726457e+000	-3.429857e+000
6.131096800377061e-005	4.722459e+000	-3.435760e+000
6.146645200565588e-005	4.718433e+000	-3.441686e+000
