time	V(vo)
3.015063660870395e-005	4.999985e+000
3.016404474730138e-005	4.999985e+000
3.018043522580494e-005	4.999985e+000
3.019773606244962e-005	4.999985e+000
3.021526682763706e-005	4.999985e+000
3.023614598677029e-005	4.999985e+000
3.027445571627598e-005	4.999985e+000
3.032729253749330e-005	4.999985e+000
3.038978516368165e-005	4.999985e+000
3.047103500227611e-005	4.999985e+000
3.058938886520910e-005	4.999985e+000
3.079228736025379e-005	4.999985e+000
3.285701950311092e-005	4.999985e+000
3.492175164596806e-005	4.999985e+000
3.698648378882518e-005	4.999985e+000
3.905121593168231e-005	4.999985e+000
4.111594807453944e-005	4.999985e+000
4.318068021739657e-005	4.999985e+000
4.524541236025370e-005	4.999985e+000
4.591218643426319e-005	4.999985e+000
4.657896050827267e-005	4.999985e+000
4.724573458228215e-005	4.999985e+000
4.791250865629164e-005	4.999985e+000
4.857928273030112e-005	4.999985e+000
4.924605680431060e-005	4.999985e+000
4.991283087832008e-005	4.999985e+000
4.992283087832009e-005	4.999985e+000
4.993283087832009e-005	4.999985e+000
4.994283087832009e-005	4.999985e+000
4.995283087832009e-005	4.999985e+000
4.996283087832009e-005	4.999985e+000
4.996853130165624e-005	4.999983e+000
4.997657590718445e-005	4.999951e+000
4.998090319885716e-005	4.999746e+000
4.998462199944285e-005	4.996879e+000
4.998904228005988e-005	4.668505e+000
4.999697853794277e-005	3.192878e+000
5.001116979950204e-005	8.164029e-001
5.002573125654071e-005	1.393426e-002
5.004044258324536e-005	1.359927e-002
5.005241204711654e-005	1.359927e-002
5.006833042929544e-005	1.359927e-002
5.009130128301487e-005	1.359927e-002
5.011389535687106e-005	1.359927e-002
5.013860843379123e-005	1.359927e-002
5.018658905454194e-005	1.359927e-002
5.023946065777364e-005	1.359927e-002
5.031410561943188e-005	1.359927e-002
5.040253582292201e-005	1.359927e-002
5.055955618999078e-005	1.359927e-002
5.081846364199824e-005	1.359927e-002
5.288319578485536e-005	1.359927e-002
5.494792792771249e-005	1.359927e-002
5.701266007056963e-005	1.359927e-002
5.907739221342676e-005	1.359927e-002
6.114212435628389e-005	1.359927e-002
6.320685649914102e-005	1.359927e-002
6.527158864199815e-005	1.359927e-002
6.591805139311421e-005	1.359927e-002
6.656451414423028e-005	1.359927e-002
6.721097689534634e-005	1.359927e-002
6.785743964646241e-005	1.359927e-002
6.850390239757846e-005	1.359927e-002
6.915036514869453e-005	1.359927e-002
6.979682789981059e-005	1.359927e-002
6.980682789981059e-005	6.997187e-002
6.981682789981058e-005	1.333252e+000
6.982682789981058e-005	3.730319e+000
6.983682789981057e-005	4.960166e+000
6.984682789981057e-005	4.999934e+000
6.985248027188815e-005	4.999982e+000
6.986049033539529e-005	4.999985e+000
6.986475005705670e-005	4.999985e+000
6.986851379631383e-005	4.999985e+000
6.987296115102585e-005	4.999985e+000
6.988078193804691e-005	4.999985e+000
6.989480009243770e-005	4.999985e+000
6.990838744523458e-005	4.999985e+000
6.992297663528988e-005	4.999985e+000
6.993638559445837e-005	4.999985e+000
6.995277706628343e-005	4.999985e+000
6.997007712928638e-005	4.999985e+000
6.998760776513346e-005	4.999985e+000
7.000848680332294e-005	4.999985e+000
7.004679645856850e-005	4.999985e+000
7.009963540970793e-005	4.999985e+000
7.016212924600771e-005	4.999985e+000
7.024338230811619e-005	4.999985e+000
7.036173886334179e-005	4.999985e+000
7.056464893239142e-005	4.999985e+000
7.262938107524856e-005	4.999985e+000
7.469411321810568e-005	4.999985e+000
7.675884536096282e-005	4.999985e+000
7.882357750381994e-005	4.999985e+000
8.088830964667708e-005	4.999985e+000
8.295304178953421e-005	4.999985e+000
8.501777393239133e-005	4.999985e+000
8.568454800640081e-005	4.999985e+000
8.635132208041029e-005	4.999985e+000
8.701809615441977e-005	4.999985e+000
8.768487022842926e-005	4.999985e+000
8.835164430243874e-005	4.999985e+000
8.901841837644821e-005	4.999985e+000
8.968519245045769e-005	4.999985e+000
8.969519245045768e-005	4.999985e+000
8.970519245045768e-005	4.999985e+000
8.971519245045767e-005	4.999985e+000
8.972519245045767e-005	4.999985e+000
8.973519245045766e-005	4.999985e+000
8.974089278797123e-005	4.999983e+000
8.974893739578137e-005	4.999951e+000
8.975326472233434e-005	4.999746e+000
8.975698334819504e-005	4.996879e+000
8.976140349705385e-005	4.668639e+000
8.976933906946202e-005	3.193323e+000
8.978353010888721e-005	8.166038e-001
8.979809118808518e-005	1.393478e-002
8.981280214933736e-005	1.359927e-002
8.982477155773083e-005	1.359927e-002
8.984068963460267e-005	1.359927e-002
8.986366076655641e-005	1.359927e-002
8.988625490286180e-005	1.359927e-002
8.991096772777066e-005	1.359927e-002
8.995894737669032e-005	1.359927e-002
9.001181855673353e-005	1.359927e-002
9.008646224245470e-005	1.359927e-002
9.017489136414274e-005	1.359927e-002
9.033190769459656e-005	1.359927e-002
9.059080895650298e-005	1.359927e-002
9.265554109936012e-005	1.359927e-002
9.472027324221724e-005	1.359927e-002
9.678500538507437e-005	1.359927e-002
9.884973752793150e-005	1.359927e-002
1.009144696707886e-004	1.359927e-002
1.029792018136458e-004	1.359927e-002
1.050439339565029e-004	1.359927e-002
1.056918252790475e-004	1.359927e-002
1.063397166015922e-004	1.359927e-002
1.069876079241368e-004	1.359927e-002
1.076354992466814e-004	1.359927e-002
1.082833905692261e-004	1.359927e-002
1.089312818917707e-004	1.359927e-002
1.095791732143153e-004	1.359927e-002
1.095891732143153e-004	6.997187e-002
1.095991732143153e-004	1.333252e+000
1.096091732143153e-004	3.730319e+000
1.096191732143153e-004	4.970767e+000
1.096249580776284e-004	4.999924e+000
1.096301827190374e-004	4.999985e+000
1.096348962280371e-004	4.999985e+000
1.096409105089950e-004	4.999985e+000
1.096443713356247e-004	4.999985e+000
1.096481902985664e-004	4.999985e+000
1.096527419204528e-004	4.999985e+000
1.096592999775359e-004	4.999985e+000
1.096694822454492e-004	4.999985e+000
1.096825225027370e-004	4.999985e+000
1.096994219464684e-004	4.999985e+000
1.097164975853538e-004	4.999985e+000
1.097332801453575e-004	4.999985e+000
1.097521702570581e-004	4.999985e+000
1.097723465402525e-004	4.999985e+000
1.097963959409843e-004	4.999985e+000
1.098269469336874e-004	4.999985e+000
1.098877012534086e-004	4.999985e+000
1.099449809803062e-004	4.999985e+000
1.100379563324798e-004	4.999985e+000
1.101458709527026e-004	4.999985e+000
1.103617001931483e-004	4.999985e+000
1.124264323360055e-004	4.999985e+000
1.144911644788626e-004	4.999985e+000
1.165558966217198e-004	4.999985e+000
1.186206287645769e-004	4.999985e+000
1.206853609074340e-004	4.999985e+000
1.227500930502912e-004	4.999985e+000
1.248148251931483e-004	4.999985e+000
1.254799799608660e-004	4.999985e+000
1.261451347285836e-004	4.999985e+000
1.268102894963013e-004	4.999985e+000
1.274754442640189e-004	4.999985e+000
1.281405990317366e-004	4.999985e+000
1.288057537994542e-004	4.999985e+000
1.294709085671719e-004	4.999985e+000
1.294809085671719e-004	4.999985e+000
1.294909085671719e-004	4.999985e+000
1.295009085671719e-004	4.999985e+000
1.295109085671719e-004	4.999985e+000
1.295209085671719e-004	4.999985e+000
1.295266089524201e-004	4.999983e+000
1.295346535589609e-004	4.999951e+000
1.295389808661135e-004	4.999746e+000
1.295426995891562e-004	4.996879e+000
1.295471198112994e-004	4.668564e+000
1.295550557649435e-004	3.193076e+000
1.295692469279109e-004	8.164921e-001
1.295838082172482e-004	1.393449e-002
1.295985193817505e-004	1.359927e-002
1.296104888210035e-004	1.359927e-002
1.296264070676714e-004	1.359927e-002
1.296493780449102e-004	1.359927e-002
1.296719721464648e-004	1.359927e-002
1.296966851115143e-004	1.359927e-002
1.297446653009128e-004	1.359927e-002
1.297975367163290e-004	1.359927e-002
1.298721811116590e-004	1.359927e-002
1.299606108349928e-004	1.359927e-002
1.301176294103513e-004	1.359927e-002
1.303765341148099e-004	1.359927e-002
1.324412662576671e-004	1.359927e-002
1.345059984005243e-004	1.359927e-002
1.365707305433815e-004	1.359927e-002
1.386354626862387e-004	1.359927e-002
1.407001948290959e-004	1.359927e-002
1.427649269719531e-004	1.359927e-002
1.448296591148103e-004	1.359927e-002
1.454775504373550e-004	1.359927e-002
1.461254417598996e-004	1.359927e-002
1.467733330824443e-004	1.359927e-002
1.474212244049889e-004	1.359927e-002
1.480691157275336e-004	1.359927e-002
1.487170070500783e-004	1.359927e-002
1.493648983726229e-004	1.359927e-002
1.493748983726229e-004	6.997187e-002
1.493848983726229e-004	1.333252e+000
1.493948983726229e-004	3.730319e+000
1.494048983726229e-004	4.970767e+000
1.494106832168148e-004	4.999924e+000
1.494159078539502e-004	4.999985e+000
1.494206213403088e-004	4.999985e+000
1.494266356257148e-004	4.999985e+000
1.494300964937704e-004	4.999985e+000
1.494339154287320e-004	4.999985e+000
1.494384670300874e-004	4.999985e+000
1.494450249048031e-004	4.999985e+000
1.494552069968955e-004	4.999985e+000
1.494682471565323e-004	4.999985e+000
1.494851463810840e-004	4.999985e+000
1.495022219142015e-004	4.999985e+000
1.495190045447525e-004	4.999985e+000
1.495378947255249e-004	4.999985e+000
1.495580705920533e-004	4.999985e+000
1.495821199232792e-004	4.999985e+000
1.496126698831669e-004	4.999985e+000
1.496734248129369e-004	4.999985e+000
1.497307033006702e-004	4.999985e+000
1.498236788894044e-004	4.999985e+000
1.499315905931786e-004	4.999985e+000
1.501474140007271e-004	4.999985e+000
1.522121461435843e-004	4.999985e+000
1.542768782864415e-004	4.999985e+000
1.563416104292987e-004	4.999985e+000
1.584063425721559e-004	4.999985e+000
1.604710747150131e-004	4.999985e+000
1.625358068578703e-004	4.999985e+000
1.646005390007275e-004	4.999985e+000
1.652656937684451e-004	4.999985e+000
1.659308485361628e-004	4.999985e+000
1.665960033038805e-004	4.999985e+000
1.672611580715981e-004	4.999985e+000
1.679263128393158e-004	4.999985e+000
1.685914676070334e-004	4.999985e+000
1.692566223747511e-004	4.999985e+000
1.692666223747511e-004	4.999985e+000
1.692766223747510e-004	4.999985e+000
1.692866223747510e-004	4.999985e+000
1.692966223747510e-004	4.999985e+000
1.693066223747510e-004	4.999985e+000
1.693123227696883e-004	4.999983e+000
1.693203673759714e-004	4.999951e+000
1.693246946791862e-004	4.999746e+000
1.693284134219547e-004	4.996879e+000
1.693328336589729e-004	4.668550e+000
1.693407696900072e-004	3.193026e+000
1.693549608780530e-004	8.164693e-001
1.693695222100484e-004	1.393443e-002
1.693842334158101e-004	1.359927e-002
1.693962028613261e-004	1.359927e-002
1.694121211424633e-004	1.359927e-002
1.694350920882875e-004	1.359927e-002
1.694576861827935e-004	1.359927e-002
1.694823991762965e-004	1.359927e-002
1.695303794754159e-004	1.359927e-002
1.695832509386087e-004	1.359927e-002
1.696578954779946e-004	1.359927e-002
1.697463253234638e-004	1.359927e-002
1.699033443545656e-004	1.359927e-002
1.701622497578952e-004	1.359927e-002
1.722269819007524e-004	1.359927e-002
1.742917140436096e-004	1.359927e-002
1.763564461864668e-004	1.359927e-002
1.784211783293240e-004	1.359927e-002
1.804859104721812e-004	1.359927e-002
1.825506426150384e-004	1.359927e-002
1.846153747578956e-004	1.359927e-002
1.852632660804403e-004	1.359927e-002
1.859111574029849e-004	1.359927e-002
1.865590487255296e-004	1.359927e-002
1.872069400480743e-004	1.359927e-002
1.878548313706189e-004	1.359927e-002
1.885027226931636e-004	1.359927e-002
1.891506140157082e-004	1.359927e-002
1.891606140157082e-004	6.997187e-002
1.891706140157082e-004	1.333252e+000
1.891806140157082e-004	3.730319e+000
1.891906140157082e-004	4.970767e+000
1.891963988560189e-004	4.999924e+000
1.892016234922868e-004	4.999985e+000
1.892063369740497e-004	4.999985e+000
1.892123512603587e-004	4.999985e+000
1.892158121368229e-004	4.999985e+000
1.892196310661050e-004	4.999985e+000
1.892241826632931e-004	4.999985e+000
1.892307405009929e-004	4.999985e+000
1.892409225573989e-004	4.999985e+000
1.892539626972144e-004	4.999985e+000
1.892708618772810e-004	4.999985e+000
1.892879373889267e-004	4.999985e+000
1.893047200337903e-004	4.999985e+000
1.893236102285811e-004	4.999985e+000
1.893437860105448e-004	4.999985e+000
1.893678353276639e-004	4.999985e+000
1.893983850779378e-004	4.999985e+000
1.894591401315138e-004	4.999985e+000
1.895164183677486e-004	4.999985e+000
1.896093940044813e-004	4.999985e+000
1.897173051163420e-004	4.999985e+000
1.899331273400635e-004	4.999985e+000
1.919978594829206e-004	4.999985e+000
1.940625916257779e-004	4.999985e+000
1.961273237686351e-004	4.999985e+000
1.981920559114923e-004	4.999985e+000
2.002567880543495e-004	4.999985e+000
2.023215201972067e-004	4.999985e+000
2.043862523400639e-004	4.999985e+000
2.050514071077815e-004	4.999985e+000
2.057165618754992e-004	4.999985e+000
2.063817166432168e-004	4.999985e+000
2.070468714109345e-004	4.999985e+000
2.077120261786521e-004	4.999985e+000
2.083771809463698e-004	4.999985e+000
2.090423357140874e-004	4.999985e+000
2.090523357140874e-004	4.999985e+000
2.090623357140874e-004	4.999985e+000
2.090723357140874e-004	4.999985e+000
2.090823357140874e-004	4.999985e+000
2.090923357140874e-004	4.999985e+000
2.090980361109913e-004	4.999983e+000
2.091060807172221e-004	4.999951e+000
2.091104080196376e-004	4.999746e+000
2.091141267664101e-004	4.996879e+000
2.091185470064476e-004	4.668546e+000
2.091264830531911e-004	3.193015e+000
2.091406742463252e-004	8.164648e-001
2.091552355869784e-004	1.393442e-002
2.091699468011139e-004	1.359927e-002
2.091819162479014e-004	1.359927e-002
2.091978345360342e-004	1.359927e-002
2.092208054754848e-004	1.359927e-002
2.092433995685601e-004	1.359927e-002
2.092681125678372e-004	1.359927e-002
2.093160928892257e-004	1.359927e-002
2.093689643621160e-004	1.359927e-002
2.094436089307402e-004	1.359927e-002
2.095320388009992e-004	1.359927e-002
2.096890579245981e-004	1.359927e-002
2.099479634697728e-004	1.359927e-002
2.122917134697729e-004	1.359927e-002
2.143564456126301e-004	1.359927e-002
2.164211777554873e-004	1.359927e-002
2.184859098983445e-004	1.359927e-002
2.205506420412017e-004	1.359927e-002
2.226153741840589e-004	1.359927e-002
2.246801063269161e-004	1.359927e-002
2.267448384697733e-004	1.359927e-002
2.289363277275858e-004	1.359927e-002
2.289463277275858e-004	6.997187e-002
2.289563277275858e-004	1.333252e+000
2.289663277275858e-004	3.730319e+000
2.289763277275858e-004	4.970767e+000
2.289821125671087e-004	4.999924e+000
2.289873372032006e-004	4.999985e+000
2.289920506840307e-004	4.999985e+000
2.289980649705229e-004	4.999985e+000
2.290015258486939e-004	4.999985e+000
2.290053447768232e-004	4.999985e+000
2.290098963731653e-004	4.999985e+000
2.290164542033518e-004	4.999985e+000
2.290266362525143e-004	4.999985e+000
2.290396763883068e-004	4.999985e+000
2.290565755593450e-004	4.999985e+000
2.290736510666331e-004	4.999985e+000
2.290904337144017e-004	4.999985e+000
2.291093239120381e-004	4.999985e+000
2.291294996768379e-004	4.999985e+000
2.291535489910932e-004	4.999985e+000
2.291840986988240e-004	4.999985e+000
2.292448537775275e-004	4.999985e+000
2.293021319627180e-004	4.999985e+000
2.293951076091918e-004	4.999985e+000
2.295030186009176e-004	4.999985e+000
2.297188405843693e-004	4.999985e+000
2.317835727272265e-004	4.999985e+000
2.338483048700837e-004	4.999985e+000
2.359130370129409e-004	4.999985e+000
2.379777691557981e-004	4.999985e+000
2.400425012986553e-004	4.999985e+000
2.421072334415125e-004	4.999985e+000
2.441719655843697e-004	4.999985e+000
2.448371203520873e-004	4.999985e+000
2.455022751198050e-004	4.999985e+000
2.461674298875226e-004	4.999985e+000
2.468325846552403e-004	4.999985e+000
2.474977394229579e-004	4.999985e+000
2.481628941906756e-004	4.999985e+000
2.488280489583932e-004	4.999985e+000
2.488380489583932e-004	4.999985e+000
2.488480489583932e-004	4.999985e+000
2.488580489583932e-004	4.999985e+000
2.488680489583932e-004	4.999985e+000
2.488780489583932e-004	4.999985e+000
2.488837493556962e-004	4.999983e+000
2.488917939619165e-004	4.999951e+000
2.488961212641697e-004	4.999746e+000
2.488998400117548e-004	4.996879e+000
2.489042602524051e-004	4.668546e+000
2.489121963023365e-004	3.193013e+000
2.489263874965051e-004	8.164638e-001
2.489409488389162e-004	1.393442e-002
2.489556600547521e-004	1.359927e-002
2.489676295017975e-004	1.359927e-002
2.489835477913509e-004	1.359927e-002
2.490065187295060e-004	1.359927e-002
2.490291128222907e-004	1.359927e-002
2.490538258227406e-004	1.359927e-002
2.491018061486505e-004	1.359927e-002
2.491546776235085e-004	1.359927e-002
2.492293221980680e-004	1.359927e-002
2.493177520733593e-004	1.359927e-002
2.494747712157372e-004	1.359927e-002
2.497336767897089e-004	1.359927e-002
2.517984089325661e-004	1.359927e-002
2.538631410754233e-004	1.359927e-002
2.559278732182805e-004	1.359927e-002
2.579926053611377e-004	1.359927e-002
2.600573375039949e-004	1.359927e-002
2.621220696468521e-004	1.359927e-002
2.641868017897093e-004	1.359927e-002
2.648346931122539e-004	1.359927e-002
2.654825844347986e-004	1.359927e-002
2.661304757573432e-004	1.359927e-002
2.667783670798879e-004	1.359927e-002
2.674262584024326e-004	1.359927e-002
2.680741497249772e-004	1.359927e-002
2.687220410475219e-004	1.359927e-002
2.687320410475219e-004	6.997187e-002
2.687420410475219e-004	1.333252e+000
2.687520410475219e-004	3.730319e+000
2.687620410475219e-004	4.970767e+000
2.687678258868849e-004	4.999924e+000
2.687730505229410e-004	4.999985e+000
2.687777640035817e-004	4.999985e+000
2.687837782901112e-004	4.999985e+000
2.687872391686286e-004	4.999985e+000
2.687910580965239e-004	4.999985e+000
2.687956096926944e-004	4.999985e+000
2.688021675213558e-004	4.999985e+000
2.688123495690481e-004	4.999985e+000
2.688253897040237e-004	4.999985e+000
2.688422888732284e-004	4.999985e+000
2.688593643796318e-004	4.999985e+000
2.688761470279903e-004	4.999985e+000
2.688950372262041e-004	4.999985e+000
2.689152129875195e-004	4.999985e+000
2.689392623011943e-004	4.999985e+000
2.689698120002867e-004	4.999985e+000
2.690305670840932e-004	4.999985e+000
2.690878452589196e-004	4.999985e+000
2.691808209073734e-004	4.999985e+000
2.692887318747074e-004	4.999985e+000
2.695045538093754e-004	4.999985e+000
2.715692859522326e-004	4.999985e+000
2.736340180950898e-004	4.999985e+000
2.756987502379470e-004	4.999985e+000
2.777634823808042e-004	4.999985e+000
2.798282145236614e-004	4.999985e+000
2.818929466665186e-004	4.999985e+000
2.839576788093758e-004	4.999985e+000
2.846228335770934e-004	4.999985e+000
2.852879883448111e-004	4.999985e+000
2.859531431125287e-004	4.999985e+000
2.866182978802464e-004	4.999985e+000
2.872834526479640e-004	4.999985e+000
2.879486074156817e-004	4.999985e+000
2.886137621833993e-004	4.999985e+000
2.886237621833993e-004	4.999985e+000
2.886337621833993e-004	4.999985e+000
2.886437621833993e-004	4.999985e+000
2.886537621833993e-004	4.999985e+000
2.886637621833993e-004	4.999985e+000
2.886694625807834e-004	4.999983e+000
2.886775071870014e-004	4.999951e+000
2.886818344892218e-004	4.999746e+000
2.886855532369719e-004	4.996879e+000
2.886899734777466e-004	4.668546e+000
2.886979095283250e-004	3.193013e+000
2.887121007227041e-004	8.164636e-001
2.887266620654725e-004	1.393442e-002
2.887413732816539e-004	1.359927e-002
2.887533427287516e-004	1.359927e-002
2.887692610185937e-004	1.359927e-002
2.887922319564846e-004	1.359927e-002
2.888148260492106e-004	1.359927e-002
2.888395390498992e-004	1.359927e-002
2.888875193767278e-004	1.359927e-002
2.889403908519854e-004	1.359927e-002
2.890150354277506e-004	1.359927e-002
2.891034653040644e-004	1.359927e-002
2.892604844502595e-004	1.359927e-002
2.895193900300836e-004	1.359927e-002
2.915841221729408e-004	1.359927e-002
2.936488543157980e-004	1.359927e-002
2.957135864586552e-004	1.359927e-002
2.977783186015124e-004	1.359927e-002
2.998430507443696e-004	1.359927e-002
3.019077828872268e-004	1.359927e-002
3.039725150300840e-004	1.359927e-002
3.046204063526287e-004	1.359927e-002
3.052682976751733e-004	1.359927e-002
3.059161889977180e-004	1.359927e-002
3.065640803202627e-004	1.359927e-002
3.072119716428073e-004	1.359927e-002
3.078598629653520e-004	1.359927e-002
3.085077542878966e-004	1.359927e-002
3.085177542878966e-004	6.997187e-002
3.085277542878966e-004	1.333252e+000
3.085377542878966e-004	3.730319e+000
3.085477542878966e-004	4.970767e+000
3.085535391272271e-004	4.999924e+000
3.085587637632760e-004	4.999985e+000
3.085634772438783e-004	4.999985e+000
3.085694915304153e-004	4.999985e+000
3.085729524090030e-004	4.999985e+000
3.085767713368508e-004	4.999985e+000
3.085813229329864e-004	4.999985e+000
3.085878807613384e-004	4.999985e+000
3.085980628087321e-004	4.999985e+000
3.086111029435419e-004	4.999985e+000
3.086280021123746e-004	4.999985e+000
3.086450776185982e-004	4.999985e+000
3.086618602670761e-004	4.999985e+000
3.086807504654071e-004	4.999985e+000
3.087009262260154e-004	4.999985e+000
3.087249755395718e-004	4.999985e+000
3.087555252369116e-004	4.999985e+000
3.088162803217524e-004	4.999985e+000
3.088735584944758e-004	4.999985e+000
3.089665341433293e-004	4.999985e+000
3.090744451057131e-004	4.999985e+000
3.092902670304809e-004	4.999985e+000
3.113549991733381e-004	4.999985e+000
3.134197313161953e-004	4.999985e+000
3.154844634590525e-004	4.999985e+000
3.175491956019097e-004	4.999985e+000
3.196139277447669e-004	4.999985e+000
3.216786598876241e-004	4.999985e+000
3.237433920304813e-004	4.999985e+000
3.244085467981989e-004	4.999985e+000
3.250737015659166e-004	4.999985e+000
3.257388563336342e-004	4.999985e+000
3.264040111013519e-004	4.999985e+000
3.270691658690696e-004	4.999985e+000
3.277343206367872e-004	4.999985e+000
3.283994754045048e-004	4.999985e+000
3.284094754045048e-004	4.999985e+000
3.284194754045048e-004	4.999985e+000
3.284294754045048e-004	4.999985e+000
3.284394754045048e-004	4.999985e+000
3.284494754045048e-004	4.999985e+000
3.284551758019053e-004	4.999983e+000
3.284632204081229e-004	4.999951e+000
3.284675477103365e-004	4.999746e+000
3.284712664581202e-004	4.996879e+000
3.284756866989201e-004	4.668546e+000
3.284836227496317e-004	3.193013e+000
3.284978139440505e-004	8.164636e-001
3.285123752868902e-004	1.393442e-002
3.285270865031404e-004	1.359927e-002
3.285390559502489e-004	1.359927e-002
3.285549742401485e-004	1.359927e-002
3.285779451779892e-004	1.359927e-002
3.286005392707036e-004	1.359927e-002
3.286252522714392e-004	1.359927e-002
3.286732325984518e-004	1.359927e-002
3.287261040737911e-004	1.359927e-002
3.288007486497986e-004	1.359927e-002
3.288891785263191e-004	1.359927e-002
3.290461976732788e-004	1.359927e-002
3.293051032542811e-004	1.359927e-002
3.313698353971383e-004	1.359927e-002
3.334345675399954e-004	1.359927e-002
3.354992996828527e-004	1.359927e-002
3.375640318257099e-004	1.359927e-002
3.396287639685671e-004	1.359927e-002
3.416934961114243e-004	1.359927e-002
3.437582282542815e-004	1.359927e-002
3.444061195768261e-004	1.359927e-002
3.450540108993708e-004	1.359927e-002
3.457019022219154e-004	1.359927e-002
3.463497935444601e-004	1.359927e-002
3.469976848670047e-004	1.359927e-002
3.476455761895494e-004	1.359927e-002
3.482934675120940e-004	1.359927e-002
3.483034675120940e-004	6.997187e-002
3.483134675120940e-004	1.333252e+000
3.483234675120940e-004	3.730319e+000
3.483334675120940e-004	4.970767e+000
3.483392523514180e-004	4.999924e+000
3.483444769874654e-004	4.999985e+000
3.483491904680600e-004	4.999985e+000
3.483552047545985e-004	4.999985e+000
3.483586656332005e-004	4.999985e+000
3.483624845610387e-004	4.999985e+000
3.483670361571673e-004	4.999985e+000
3.483735939854563e-004	4.999985e+000
3.483837760327895e-004	4.999985e+000
3.483968161675658e-004	4.999985e+000
3.484137153363237e-004	4.999985e+000
3.484307908425112e-004	4.999985e+000
3.484475734910136e-004	4.999985e+000
3.484664636893688e-004	4.999985e+000
3.484866394498340e-004	4.999985e+000
3.485106887633667e-004	4.999985e+000
3.485412384603513e-004	4.999985e+000
3.486019935454028e-004	4.999985e+000
3.486592717177006e-004	4.999985e+000
3.487522473666373e-004	4.999985e+000
3.488601583280201e-004	4.999985e+000
3.490759802507857e-004	4.999985e+000
3.511407123936429e-004	4.999985e+000
3.532054445365001e-004	4.999985e+000
3.552701766793573e-004	4.999985e+000
3.573349088222145e-004	4.999985e+000
3.593996409650718e-004	4.999985e+000
3.614643731079289e-004	4.999985e+000
3.635291052507861e-004	4.999985e+000
3.641942600185038e-004	4.999985e+000
3.648594147862214e-004	4.999985e+000
3.655245695539391e-004	4.999985e+000
3.661897243216567e-004	4.999985e+000
3.668548790893744e-004	4.999985e+000
3.675200338570920e-004	4.999985e+000
3.681851886248097e-004	4.999985e+000
3.681951886248097e-004	4.999985e+000
3.682051886248097e-004	4.999985e+000
3.682151886248096e-004	4.999985e+000
3.682251886248096e-004	4.999985e+000
3.682351886248096e-004	4.999985e+000
3.682408890222135e-004	4.999983e+000
3.682489336284311e-004	4.999951e+000
3.682532609306435e-004	4.999746e+000
3.682569796784339e-004	4.996879e+000
3.682613999192390e-004	4.668546e+000
3.682693359699761e-004	3.193013e+000
3.682835271644037e-004	8.164636e-001
3.682980885072578e-004	1.393442e-002
3.683127997235220e-004	1.359927e-002
3.683247691706327e-004	1.359927e-002
3.683406874605438e-004	1.359927e-002
3.683636583983748e-004	1.359927e-002
3.683862524910862e-004	1.359927e-002
3.684109654918310e-004	1.359927e-002
3.684589458188805e-004	1.359927e-002
3.685118172942360e-004	1.359927e-002
3.685864618702928e-004	1.359927e-002
3.686748917468530e-004	1.359927e-002
