time	V(vin)	V(vout)
0.000000000000000e+000	2.467009e+000	7.447735e-001
1.056763657613204e-006	2.244283e+000	7.896369e-001
1.206926670408810e-006	2.203363e+000	7.959908e-001
1.357089683204416e-006	2.162985e+000	8.023391e-001
1.507252696000022e-006	2.123147e+000	8.086817e-001
1.657415708795628e-006	2.083850e+000	8.150186e-001
1.807578721591234e-006	2.045093e+000	8.213499e-001
1.957741734386840e-006	2.006877e+000	8.276755e-001
2.107904747182445e-006	1.969203e+000	8.339955e-001
2.250894764332834e-006	1.936729e+000	8.400060e-001
2.393884781483224e-006	1.904963e+000	8.460105e-001
2.536874798633613e-006	1.873904e+000	8.520092e-001
2.679864815784003e-006	1.843553e+000	8.580019e-001
2.822854832934392e-006	1.813910e+000	8.639887e-001
2.965844850084782e-006	1.784975e+000	8.699695e-001
3.108834867235170e-006	1.756747e+000	8.759444e-001
3.251473333199178e-006	1.734372e+000	8.818963e-001
3.394111799163185e-006	1.711246e+000	8.878415e-001
3.536750265127192e-006	1.687369e+000	8.937799e-001
3.679388731091199e-006	1.662740e+000	8.997116e-001
3.822027197055207e-006	1.637359e+000	9.056366e-001
3.964665663019214e-006	1.611227e+000	9.115548e-001
4.107304128983221e-006	1.584343e+000	9.174663e-001
4.384805312082747e-006	1.522543e+000	9.289439e-001
4.662306495182273e-006	1.460253e+000	9.403910e-001
4.939807678281799e-006	1.397474e+000	9.518074e-001
5.217308861381326e-006	1.334205e+000	9.631933e-001
5.494810044480852e-006	1.270446e+000	9.745485e-001
5.772311227580378e-006	1.206198e+000	9.858732e-001
6.049812410679903e-006	1.141461e+000	9.971673e-001
7.035775676857668e-006	8.590374e-001	1.037001e+000
8.017682018120718e-006	6.314957e-001	1.076205e+000
8.159375129620961e-006	6.067257e-001	1.081820e+000
8.301068241121205e-006	5.818614e-001	1.087426e+000
8.442761352621447e-006	5.569026e-001	1.093021e+000
8.584454464121690e-006	5.318493e-001	1.098605e+000
8.726147575621934e-006	5.067017e-001	1.104179e+000
8.867840687122176e-006	4.814595e-001	1.109743e+000
9.009533798622418e-006	4.561230e-001	1.115297e+000
9.042828295900243e-006	4.463375e-001	1.116599e+000
9.076122793178069e-006	4.365520e-001	1.117902e+000
9.109417290455893e-006	4.267666e-001	1.119203e+000
9.142711787733719e-006	4.169811e-001	1.120504e+000
9.176006285011543e-006	4.071957e-001	1.121805e+000
9.209300782289369e-006	3.974102e-001	1.123105e+000
9.242595279567193e-006	3.876248e-001	1.124404e+000
1.000000000000003e-005	1.650190e-001	1.153786e+000
1.006073572575213e-005	1.507123e-001	1.156127e+000
1.017525954856175e-005	1.237356e-001	1.160537e+000
1.072289530554835e-005	-5.263327e-003	1.181503e+000
1.104972640569228e-005	-8.235238e-002	1.193934e+000
1.137655750583621e-005	-1.593324e-001	1.206295e+000
1.170338860598014e-005	-2.362033e-001	1.218585e+000
1.203021970612407e-005	-3.129652e-001	1.230804e+000
1.235705080626800e-005	-3.896180e-001	1.242954e+000
1.268388190641193e-005	-4.661618e-001	1.255032e+000
1.301071300655586e-005	-5.425965e-001	1.267040e+000
1.310931163471817e-005	-5.598764e-001	1.270647e+000
1.320791026288049e-005	-5.771562e-001	1.274246e+000
1.330650889104281e-005	-5.944361e-001	1.277837e+000
1.340510751920513e-005	-6.117159e-001	1.281421e+000
1.350370614736745e-005	-6.289958e-001	1.284997e+000
1.360230477552977e-005	-6.462756e-001	1.288566e+000
1.370090340369209e-005	-6.635555e-001	1.292127e+000
1.401179331247536e-005	-7.193929e-001	1.303329e+000
1.405621576264059e-005	-7.322728e-001	1.304922e+000
1.410063821280582e-005	-7.451527e-001	1.306514e+000
1.414506066297106e-005	-7.580326e-001	1.308104e+000
1.418948311313629e-005	-7.709126e-001	1.309693e+000
1.423390556330152e-005	-7.837925e-001	1.311280e+000
1.427832801346675e-005	-7.966724e-001	1.312866e+000
