time	V(vin)	V(vout)
0.000000000000000e+000	4.755282e+000	-2.326295e+000
2.053513195785471e-007	4.745216e+000	-2.280407e+000
4.791530790165376e-007	4.731486e+000	-2.218704e+000
8.231223125913182e-007	4.713743e+000	-2.140544e+000
1.068793846714829e-006	4.700732e+000	-2.084190e+000
1.481556927004305e-006	4.678243e+000	-1.988146e+000
2.000000000000049e-006	4.648882e+000	-1.866095e+000
2.483941900905100e-006	4.620362e+000	-1.750068e+000
2.616657469931012e-006	4.612354e+000	-1.718059e+000
2.749373038956923e-006	4.604265e+000	-1.685924e+000
2.882088607982834e-006	4.596097e+000	-1.653664e+000
3.014804177008745e-006	4.587849e+000	-1.621279e+000
3.147519746034656e-006	4.579521e+000	-1.588769e+000
3.280235315060567e-006	4.571114e+000	-1.556133e+000
3.412950884086477e-006	4.562626e+000	-1.523372e+000
3.492073492063685e-006	4.557528e+000	-1.503796e+000
3.533779101398855e-006	4.554831e+000	-1.493464e+000
3.534410359086688e-006	4.554790e+000	-1.493308e+000
3.660928506607920e-006	4.546556e+000	-1.461885e+000
3.662440451032830e-006	4.546457e+000	-1.461509e+000
3.663200334232597e-006	4.546407e+000	-1.461320e+000
3.663656372661838e-006	4.546377e+000	-1.461206e+000
3.663921320181708e-006	4.546360e+000	-1.461140e+000
3.664076389838043e-006	4.546350e+000	-1.461102e+000
3.664167263657796e-006	4.546344e+000	-1.461079e+000
3.664248307641820e-006	4.546339e+000	-1.461059e+000
3.664293753952381e-006	4.546336e+000	-1.461048e+000
3.664323025013867e-006	4.546334e+000	-1.461040e+000
3.664346715581603e-006	4.546332e+000	-1.461034e+000
3.664371613756271e-006	4.546330e+000	-1.461028e+000
3.664395266931393e-006	4.546329e+000	-1.461022e+000
3.664414421184446e-006	4.546328e+000	-1.461017e+000
3.664435276775138e-006	4.546327e+000	-1.461012e+000
3.664476987956522e-006	4.546324e+000	-1.461002e+000
3.664529031012368e-006	4.546320e+000	-1.460989e+000
3.664592936523893e-006	4.546316e+000	-1.460973e+000
3.664664486574933e-006	4.546311e+000	-1.460955e+000
3.664756869508918e-006	4.546305e+000	-1.460932e+000
3.664872113233637e-006	4.546298e+000	-1.460904e+000
3.665035327838229e-006	4.546287e+000	-1.460863e+000
3.665268904677740e-006	4.546272e+000	-1.460805e+000
3.668131948997809e-006	4.546085e+000	-1.460093e+000
3.671403999649502e-006	4.545871e+000	-1.459278e+000
3.677948100952889e-006	4.545443e+000	-1.457650e+000
3.691036303559662e-006	4.544586e+000	-1.454392e+000
3.707447283508988e-006	4.543510e+000	-1.450305e+000
3.725151589090668e-006	4.542348e+000	-1.445895e+000
3.745609056850403e-006	4.541005e+000	-1.440796e+000
3.772492355228179e-006	4.539236e+000	-1.434092e+000
3.802266100218698e-006	4.537272e+000	-1.426663e+000
3.833092791397357e-006	4.535236e+000	-1.418964e+000
3.869907938157261e-006	4.532798e+000	-1.409763e+000
3.909094637068872e-006	4.530197e+000	-1.399958e+000
3.970317330729894e-006	4.526118e+000	-1.384626e+000
3.999999999999880e-006	4.524135e+000	-1.377186e+000
4.036733616196450e-006	4.521676e+000	-1.367966e+000
4.085711771125138e-006	4.518386e+000	-1.355659e+000
4.183668080982731e-006	4.511776e+000	-1.330991e+000
4.379580700697699e-006	4.498427e+000	-1.281489e+000
4.626000878542877e-006	4.481395e+000	-1.218933e+000
4.922145875976749e-006	4.460571e+000	-1.143419e+000
5.000000000000013e-006	4.455033e+000	-1.123501e+000
5.106887771945314e-006	4.447385e+000	-1.096043e+000
5.534438859726518e-006	4.416294e+000	-9.855422e-001
5.999999999999929e-006	4.381534e+000	-8.645209e-001
6.399047681929183e-006	4.350993e+000	-7.597312e-001
7.090301385578130e-006	4.296473e+000	-5.768906e-001
7.315204444081753e-006	4.278293e+000	-5.169404e-001
7.540107502585376e-006	4.259903e+000	-4.568230e-001
7.765010561088999e-006	4.241301e+000	-3.965385e-001
7.989913619592622e-006	4.222488e+000	-3.360869e-001
8.214816678096244e-006	4.203465e+000	-2.754681e-001
8.439719736599868e-006	4.184230e+000	-2.146822e-001
8.664622795103490e-006	4.164784e+000	-1.537292e-001
8.999999999999894e-006	4.135403e+000	-6.271791e-002
9.212679294432966e-006	4.116533e+000	-4.778025e-003
1.000000000000003e-005	4.045085e+000	2.104201e-001
1.022081761780715e-005	4.024597e+000	2.710181e-001
1.044163523561428e-005	4.003918e+000	3.316680e-001
1.066245285342141e-005	3.983048e+000	3.923701e-001
1.088327047122854e-005	3.961987e+000	4.531242e-001
1.110408808903566e-005	3.940735e+000	5.139304e-001
1.132490570684279e-005	3.919292e+000	5.747887e-001
1.154572332464992e-005	3.897657e+000	6.356990e-001
1.215244422004061e-005	3.837258e+000	8.030938e-001
1.299999999999999e-005	3.750555e+000	1.036952e+000
1.356912508815159e-005	3.690839e+000	1.193729e+000
1.399999999999991e-005	3.644843e+000	1.312270e+000
1.437791962391249e-005	3.603950e+000	1.415960e+000
1.480982776552687e-005	3.556593e+000	1.534214e+000
1.500000000000004e-005	3.535534e+000	1.586208e+000
1.525914488496871e-005	3.506633e+000	1.656834e+000
1.560467139826013e-005	3.467738e+000	1.750756e+000
1.599999999999996e-005	3.422735e+000	1.857982e+000
1.617238011135738e-005	3.402947e+000	1.904533e+000
1.640222025983381e-005	3.376407e+000	1.966426e+000
1.686190055678665e-005	3.322800e+000	2.089853e+000
1.700000000000009e-005	3.306559e+000	2.126836e+000
1.709193605939070e-005	3.295713e+000	2.151354e+000
1.727580817817193e-005	3.273938e+000	2.200292e+000
1.764355241573416e-005	3.230061e+000	2.297808e+000
1.800000000000000e-005	3.187120e+000	2.391995e+000
1.842949975210746e-005	3.134848e+000	2.504418e+000
1.892035661165878e-005	3.074411e+000	2.632093e+000
1.899999999999992e-005	3.064535e+000	2.652729e+000
1.909817137191010e-005	3.052336e+000	2.678018e+000
1.929451411573067e-005	3.027850e+000	2.728439e+000
1.968719960337181e-005	2.978534e+000	2.828761e+000
2.006600023416187e-005	2.930533e+000	2.924927e+000
2.046200163913345e-005	2.879908e+000	3.024179e+000
2.062739886631550e-005	2.858629e+000	3.065543e+000
2.079279609349755e-005	2.837275e+000	3.106693e+000
2.095819332067961e-005	2.815845e+000	3.147629e+000
2.112359054786167e-005	2.794340e+000	3.188351e+000
2.128898777504372e-005	2.772758e+000	3.228859e+000
2.145438500222578e-005	2.751101e+000	3.269153e+000
2.161978222940783e-005	2.729369e+000	3.309233e+000
2.196903326936101e-005	2.683226e+000	3.393535e+000
2.231828430931419e-005	2.636774e+000	3.476878e+000
2.266753534926736e-005	2.590013e+000	3.559262e+000
2.301678638922053e-005	2.542943e+000	3.640686e+000
2.336603742917371e-005	2.495564e+000	3.721150e+000
2.371528846912689e-005	2.447876e+000	3.800654e+000
2.406453950908006e-005	2.399879e+000	3.879200e+000
2.448389100778289e-005	2.341860e+000	3.972091e+000
2.490324250648573e-005	2.283459e+000	4.063342e+000
2.532259400518856e-005	2.224677e+000	4.152953e+000
2.574194550389140e-005	2.165514e+000	4.240925e+000
2.616129700259423e-005	2.105970e+000	4.327257e+000
2.658064850129707e-005	2.046045e+000	4.411948e+000
2.699999999999990e-005	1.985739e+000	4.495000e+000
2.729823022402831e-005	1.942650e+000	4.552823e+000
2.759646044805672e-005	1.899400e+000	4.609711e+000
2.789469067208513e-005	1.855988e+000	4.665666e+000
2.819292089611354e-005	1.812416e+000	4.720687e+000
2.849115112014195e-005	1.768683e+000	4.774774e+000
2.878938134417036e-005	1.724789e+000	4.827927e+000
2.908761156819877e-005	1.680735e+000	4.880147e+000
2.936080991559894e-005	1.640249e+000	4.926974e+000
2.963400826299912e-005	1.599650e+000	4.972966e+000
2.990720661039929e-005	1.558938e+000	5.018121e+000
3.018040495779947e-005	1.518112e+000	5.062441e+000
3.045360330519964e-005	1.477173e+000	5.105925e+000
3.072680165259982e-005	1.436121e+000	5.148572e+000
3.100000000000000e-005	1.394956e+000	5.190384e+000
3.199999999999991e-005	1.243449e+000	5.335369e+000
3.300000000000004e-005	1.090716e+000	5.468056e+000
3.399999999999996e-005	9.369066e-001	5.588209e+000
3.499999999999988e-005	7.821723e-001	5.695585e+000
3.529411358973572e-005	7.364993e-001	5.724584e+000
3.558822717947156e-005	6.907732e-001	5.752485e+000
3.588234076920741e-005	6.449940e-001	5.779288e+000
3.617645435894326e-005	5.991617e-001	5.804995e+000
3.647056794867910e-005	5.532763e-001	5.829603e+000
3.676468153841495e-005	5.073378e-001	5.853114e+000
3.705879512815079e-005	4.613462e-001	5.875528e+000
3.800000000000006e-005	3.139526e-001	5.939235e+000
3.899999999999997e-005	1.570538e-001	5.993956e+000
3.999999999999989e-005	1.568905e-011	6.035412e+000
4.044241578135451e-005	-6.952560e-002	6.049414e+000
