time	V(vin)	V(vout)
1.810336423590567e-03	-1.077682e+00	4.205027e+00
1.815623348312906e-03	-8.306937e-01	4.058495e+00
1.829546292945453e-03	-1.784222e-01	3.623638e+00
1.831529743443002e-03	-8.493325e-02	3.555793e+00
1.833513193940550e-03	8.512681e-03	3.486729e+00
1.835496644438099e-03	1.019156e-01	3.416444e+00
1.837480094935647e-03	1.952756e-01	3.344940e+00
1.839463545433196e-03	2.885925e-01	3.272216e+00
1.841446995930744e-03	3.818665e-01	3.198272e+00
1.843430446428293e-03	4.750974e-01	3.123108e+00
1.848341764569822e-03	7.065619e-01	2.930891e+00
1.853253082711350e-03	9.351553e-01	2.734136e+00
1.858164400852879e-03	1.160878e+00	2.532844e+00
1.863075718994408e-03	1.383729e+00	2.327014e+00
1.867987037135936e-03	1.603709e+00	2.116647e+00
1.872898355277465e-03	1.820818e+00	1.901742e+00
1.877809673418994e-03	2.035056e+00	1.682299e+00
1.882878500950386e-03	2.252592e+00	1.451960e+00
1.887947328481778e-03	2.463628e+00	1.220938e+00
1.893016156013170e-03	2.668162e+00	9.892332e-01
1.898084983544561e-03	2.866197e+00	7.568460e-01
1.903153811075953e-03	3.057731e+00	5.237763e-01
1.908222638607345e-03	3.242764e+00	2.900239e-01
1.913291466138737e-03	3.421297e+00	5.558893e-02
1.914674633954318e-03	3.468568e+00	-8.152568e-03
1.916057801769898e-03	3.515226e+00	-7.180141e-02
1.917440969585478e-03	3.561271e+00	-1.353576e-01
1.918824137401059e-03	3.606703e+00	-1.988211e-01
1.920207305216639e-03	3.651523e+00	-2.621920e-01
1.921590473032220e-03	3.695730e+00	-3.254702e-01
1.922973640847800e-03	3.739325e+00	-3.886558e-01
1.928057204784031e-03	3.895122e+00	-6.211011e-01
1.933140768720262e-03	4.041089e+00	-8.505442e-01
1.938224332656492e-03	4.177224e+00	-1.076985e+00
1.943307896592723e-03	4.303527e+00	-1.300424e+00
1.948391460528954e-03	4.419999e+00	-1.520860e+00
1.953475024465185e-03	4.526640e+00	-1.738294e+00
1.958558588401415e-03	4.623449e+00	-1.952726e+00
1.966518161874635e-03	4.754063e+00	-2.284195e+00
1.974477735347854e-03	4.856918e+00	-2.600195e+00
1.982437308821074e-03	4.932015e+00	-2.900724e+00
1.990396882294294e-03	4.979352e+00	-3.185784e+00
1.998356455767513e-03	4.998931e+00	-3.455374e+00
2.006316029240733e-03	4.990751e+00	-3.709494e+00
2.014275602713952e-03	4.954813e+00	-3.948144e+00
2.025489371064670e-03	4.850778e+00	-4.252802e+00
2.036703139415388e-03	4.698215e+00	-4.503823e+00
2.047916907766105e-03	4.497122e+00	-4.701208e+00
2.059130676116823e-03	4.247500e+00	-4.844957e+00
2.070344444467541e-03	3.949348e+00	-4.935069e+00
2.081558212818259e-03	3.602668e+00	-4.971544e+00
2.092771981168976e-03	3.207458e+00	-4.954383e+00
2.103229940498601e-03	2.814445e+00	-4.879229e+00
2.109827621414495e-03	2.547743e+00	-4.802970e+00
2.116425302330389e-03	2.274466e+00	-4.709072e+00
2.123022983246283e-03	1.994613e+00	-4.597535e+00
2.129620664162178e-03	1.708185e+00	-4.468358e+00
2.136218345078072e-03	1.415182e+00	-4.321543e+00
2.142816025993966e-03	1.115603e+00	-4.157088e+00
2.149413706909860e-03	8.094485e-01	-3.974994e+00
2.151742827565971e-03	7.008297e-01	-3.906949e+00
2.154071948222082e-03	5.920017e-01	-3.837225e+00
2.156401068878194e-03	4.829647e-01	-3.765824e+00
2.158730189534305e-03	3.737185e-01	-3.692745e+00
2.161059310190416e-03	2.642633e-01	-3.617988e+00
2.163388430846527e-03	1.545989e-01	-3.541553e+00
2.165717551502638e-03	4.472540e-02	-3.463439e+00
2.168114558359612e-03	-6.843712e-02	-3.381362e+00
2.170511565216585e-03	-1.813992e-01	-3.297806e+00
2.172908572073559e-03	-2.941609e-01	-3.212771e+00
2.175305578930532e-03	-4.067222e-01	-3.126258e+00
2.177702585787505e-03	-5.190831e-01	-3.038266e+00
2.180099592644479e-03	-6.312436e-01	-2.948796e+00
2.182496599501452e-03	-7.432037e-01	-2.857847e+00
2.188481575549888e-03	-1.021663e+00	-2.624281e+00
2.194466551598324e-03	-1.295149e+00	-2.384780e+00
2.200451527646760e-03	-1.563663e+00	-2.139344e+00
2.206436503695196e-03	-1.827205e+00	-1.887973e+00
2.212421479743632e-03	-2.085775e+00	-1.630667e+00
2.218406455792068e-03	-2.339373e+00	-1.367427e+00
2.224391431840504e-03	-2.587998e+00	-1.098251e+00
2.227675669533520e-03	-2.719456e+00	-9.504985e-01
2.230959907226538e-03	-2.848009e+00	-8.022420e-01
2.234244144919554e-03	-2.973657e+00	-6.534815e-01
2.237528382612572e-03	-3.096400e+00	-5.042168e-01
2.240812620305589e-03	-3.216238e+00	-3.544481e-01
2.244096857998606e-03	-3.333171e+00	-2.041753e-01
2.247381095691623e-03	-3.447200e+00	-5.339835e-02
2.250310783191623e-03	-3.546049e+00	8.109704e-02
2.253240470691623e-03	-3.642019e+00	2.153706e-01
2.256170158191623e-03	-3.735109e+00	3.494224e-01
2.259099845691623e-03	-3.825319e+00	4.832524e-01
2.262029533191623e-03	-3.912649e+00	6.168606e-01
2.264959220691623e-03	-3.997100e+00	7.502470e-01
2.267888908191623e-03	-4.078671e+00	8.834116e-01
2.274655082833080e-03	-4.255395e+00	1.189811e+00
2.281421257474537e-03	-4.413636e+00	1.489822e+00
2.288187432115994e-03	-4.553393e+00	1.783444e+00
2.294953606757450e-03	-4.674665e+00	2.070678e+00
2.301719781398907e-03	-4.777453e+00	2.351524e+00
2.308485956040364e-03	-4.861756e+00	2.625982e+00
2.315252130681820e-03	-4.927576e+00	2.894051e+00
2.324556602790867e-03	-4.981733e+00	3.246295e+00
2.333861074899914e-03	-4.998259e+00	3.567704e+00
2.343165547008960e-03	-4.977153e+00	3.858279e+00
2.352470019118007e-03	-4.918416e+00	4.118019e+00
2.361774491227054e-03	-4.822046e+00	4.346925e+00
2.371078963336101e-03	-4.688045e+00	4.544996e+00
2.380383435445147e-03	-4.516412e+00	4.712233e+00
2.384807901750800e-03	-4.422418e+00	4.776512e+00
2.389232368056453e-03	-4.321261e+00	4.832048e+00
2.393656834362106e-03	-4.212941e+00	4.878840e+00
2.398081300667759e-03	-4.097458e+00	4.916888e+00
2.402505766973412e-03	-3.974812e+00	4.946192e+00
2.406930233279065e-03	-3.845004e+00	4.966753e+00
2.411354699584718e-03	-3.708034e+00	4.978570e+00
2.411357856323357e-03	-3.707934e+00	4.978575e+00
2.419672408391452e-03	-3.427753e+00	4.973294e+00
2.427986960459547e-03	-3.131771e+00	4.938559e+00
2.436301512527642e-03	-2.819990e+00	4.874371e+00
2.444616064595736e-03	-2.492410e+00	4.780729e+00
2.452930616663831e-03	-2.149029e+00	4.657634e+00
2.461245168731926e-03	-1.789848e+00	4.505085e+00
2.469559720800021e-03	-1.414867e+00	4.323083e+00
2.473489805328590e-03	-1.235681e+00	4.228106e+00
2.477419889857159e-03	-1.055422e+00	4.127960e+00
