time	V(sin32)	V(vout)
1.760968940741630e-004	2.907328e+000	-2.020482e+000
1.763726911274809e-004	2.917988e+000	-2.034436e+000
1.766484881807988e-004	2.928615e+000	-2.048308e+000
1.769242852341167e-004	2.939207e+000	-2.062098e+000
1.772000822874346e-004	2.949765e+000	-2.075806e+000
1.774758793407526e-004	2.960289e+000	-2.089432e+000
1.777516763940705e-004	2.970779e+000	-2.102975e+000
1.780274734473884e-004	2.981235e+000	-2.116436e+000
1.790095974966951e-004	3.018020e+000	-2.163672e+000
1.800100621303807e-004	3.063807e+000	-2.210693e+000
1.810000000000000e-004	3.090652e+000	-2.256132e+000
1.820000000000001e-004	3.126188e+000	-2.300937e+000
1.831060851805999e-004	3.163939e+000	-2.349221e+000
1.840245972799602e-004	3.188028e+000	-2.388311e+000
1.850179774748305e-004	3.229768e+000	-2.429570e+000
1.860333129297300e-004	3.263349e+000	-2.470663e+000
1.863251121376603e-004	3.272922e+000	-2.482267e+000
1.866169113455905e-004	3.282391e+000	-2.493787e+000
1.869087105535208e-004	3.291756e+000	-2.505221e+000
1.872005097614511e-004	3.301018e+000	-2.516570e+000
1.874923089693813e-004	3.310175e+000	-2.527835e+000
1.877841081773116e-004	3.319230e+000	-2.539014e+000
1.880759073852418e-004	3.328180e+000	-2.550107e+000
1.882739728432639e-004	3.331773e+000	-2.557585e+000
1.884720383012859e-004	3.336033e+000	-2.565024e+000
1.886701037593079e-004	3.340961e+000	-2.572426e+000
1.888681692173299e-004	3.346558e+000	-2.579789e+000
1.890662346753519e-004	3.352822e+000	-2.587115e+000
1.892643001333739e-004	3.359755e+000	-2.594402e+000
1.894623655913960e-004	3.367355e+000	-2.601652e+000
1.894623755913959e-004	3.367356e+000	-2.601652e+000
1.896309277598469e-004	3.374009e+000	-2.607791e+000
1.897994799282979e-004	3.380330e+000	-2.613902e+000
1.899680320967489e-004	3.386319e+000	-2.619986e+000
1.901365842651998e-004	3.391975e+000	-2.626041e+000
1.903051364336508e-004	3.397299e+000	-2.632069e+000
1.904736886021018e-004	3.402291e+000	-2.638069e+000
1.906422407705528e-004	3.406950e+000	-2.644041e+000
1.907953005733633e-004	3.411509e+000	-2.649449e+000
1.909483603761738e-004	3.416040e+000	-2.654835e+000
1.911014201789844e-004	3.420544e+000	-2.660199e+000
1.912544799817949e-004	3.425021e+000	-2.665540e+000
1.914075397846054e-004	3.429471e+000	-2.670859e+000
1.915605995874160e-004	3.433893e+000	-2.676156e+000
1.917136593902265e-004	3.438288e+000	-2.681431e+000
1.917156645805369e-004	3.438346e+000	-2.681500e+000
1.917196749611579e-004	3.438462e+000	-2.681638e+000
1.917207918536628e-004	3.438494e+000	-2.681676e+000
1.917218962890356e-004	3.438526e+000	-2.681714e+000
1.917231014473555e-004	3.438561e+000	-2.681755e+000
1.917237474960908e-004	3.438580e+000	-2.681778e+000
1.917238980774384e-004	3.438585e+000	-2.681783e+000
1.917240367315944e-004	3.438589e+000	-2.681787e+000
1.917241936944889e-004	3.438593e+000	-2.681793e+000
1.917243185689073e-004	3.438597e+000	-2.681797e+000
1.917244717045900e-004	3.438601e+000	-2.681803e+000
1.917246462978556e-004	3.438606e+000	-2.681808e+000
1.917248360955705e-004	3.438612e+000	-2.681815e+000
1.917251095865109e-004	3.438620e+000	-2.681824e+000
1.917253987797768e-004	3.438628e+000	-2.681834e+000
1.917259771663086e-004	3.438645e+000	-2.681854e+000
1.917265354598450e-004	3.438661e+000	-2.681874e+000
1.917292291653348e-004	3.438739e+000	-2.681966e+000
1.917323834021690e-004	3.438830e+000	-2.682075e+000
1.917382278444951e-004	3.439000e+000	-2.682276e+000
1.917443928092762e-004	3.439178e+000	-2.682487e+000
1.917532522681879e-004	3.439435e+000	-2.682792e+000
1.917621863163587e-004	3.439694e+000	-2.683099e+000
1.917745169572717e-004	3.440052e+000	-2.683522e+000
1.917881821283992e-004	3.440448e+000	-2.683991e+000
1.918085363618251e-004	3.441038e+000	-2.684690e+000
1.918367749480503e-004	3.441856e+000	-2.685658e+000
1.918584521697381e-004	3.442484e+000	-2.686402e+000
1.918828143749217e-004	3.443190e+000	-2.687236e+000
1.919134485862694e-004	3.444078e+000	-2.688285e+000
1.919457890638139e-004	3.445015e+000	-2.689391e+000
1.919930996671100e-004	3.446387e+000	-2.691007e+000
1.919999999999999e-004	3.446587e+000	-2.691243e+000
1.920059585233875e-004	3.446797e+000	-2.691446e+000
1.920178755701627e-004	3.447219e+000	-2.691853e+000
1.920751942360776e-004	3.449246e+000	-2.693807e+000
1.921133316679933e-004	3.450595e+000	-2.695106e+000
1.922376383541361e-004	3.454991e+000	-2.699330e+000
1.923139459900018e-004	3.457690e+000	-2.701915e+000
1.924271846888155e-004	3.461695e+000	-2.705742e+000
1.925964661568485e-004	3.467682e+000	-2.711442e+000
1.927614877668892e-004	3.473518e+000	-2.716977e+000
1.929224189698366e-004	3.479210e+000	-2.722355e+000
1.930063290649375e-004	3.481547e+000	-2.725150e+000
1.930902391600383e-004	3.483738e+000	-2.727938e+000
1.931741492551392e-004	3.485783e+000	-2.730720e+000
1.932580593502400e-004	3.487683e+000	-2.733495e+000
1.933419694453409e-004	3.489437e+000	-2.736263e+000
1.934258795404418e-004	3.491045e+000	-2.739025e+000
1.935097896355426e-004	3.492508e+000	-2.741780e+000
1.936631634073284e-004	3.495683e+000	-2.746799e+000
1.940033079390815e-004	3.502745e+000	-2.757880e+000
1.941029537266078e-004	3.505425e+000	-2.761105e+000
1.942025995141341e-004	3.508105e+000	-2.764322e+000
1.943022453016604e-004	3.510786e+000	-2.767529e+000
1.944018910891867e-004	3.513466e+000	-2.770728e+000
1.945015368767130e-004	3.516146e+000	-2.773919e+000
1.946011826642393e-004	3.518826e+000	-2.777101e+000
1.947008284517657e-004	3.521506e+000	-2.780274e+000
1.950000000000001e-004	3.529553e+000	-2.789773e+000
1.951048472726498e-004	3.532312e+000	-2.793079e+000
1.952446436361830e-004	3.535990e+000	-2.797471e+000
1.954923601348063e-004	3.542508e+000	-2.805218e+000
1.957718034777320e-004	3.549860e+000	-2.813908e+000
1.960000000000000e-004	3.555864e+000	-2.820971e+000
1.961464445452094e-004	3.559596e+000	-2.825470e+000
1.963417039388220e-004	3.564571e+000	-2.831444e+000
1.965920204248805e-004	3.570950e+000	-2.839064e+000
1.970083539505449e-004	3.581604e+000	-2.851652e+000
1.972313753658384e-004	3.589476e+000	-2.858335e+000
1.974543967811318e-004	3.596674e+000	-2.864983e+000
1.976774181964253e-004	3.603200e+000	-2.871595e+000
1.979004396117187e-004	3.609053e+000	-2.878172e+000
1.981234610270122e-004	3.614233e+000	-2.884713e+000
1.983464824423056e-004	3.618739e+000	-2.891220e+000
1.985695038575991e-004	3.622573e+000	-2.897690e+000
1.987169281974341e-004	3.625153e+000	-2.901953e+000
1.988643525372690e-004	3.627910e+000	-2.906200e+000
1.990117768771039e-004	3.630845e+000	-2.910432e+000
1.991592012169389e-004	3.633957e+000	-2.914649e+000
1.993066255567738e-004	3.637247e+000	-2.918851e+000
1.994540498966088e-004	3.640716e+000	-2.923037e+000
1.996014742364437e-004	3.644361e+000	-2.927208e+000
2.000000000000001e-004	3.653655e+000	-2.938429e+000
2.002866795383514e-004	3.660589e+000	-2.946431e+000
2.005733590767027e-004	3.667086e+000	-2.954384e+000
2.008600386150540e-004	3.673147e+000	-2.962288e+000
2.011467181534052e-004	3.678772e+000	-2.970145e+000
2.014333976917565e-004	3.683960e+000	-2.977953e+000
2.017200772301078e-004	3.688712e+000	-2.985713e+000
2.020067567684591e-004	3.693027e+000	-2.993425e+000
2.030000000000001e-004	3.719393e+000	-3.019795e+000
2.040000000000000e-004	3.739888e+000	-3.045822e+000
2.049999999999999e-004	3.759509e+000	-3.071359e+000
2.051650255599921e-004	3.762905e+000	-3.075526e+000
2.053300511199844e-004	3.766175e+000	-3.079681e+000
2.054950766799766e-004	3.769318e+000	-3.083825e+000
2.056601022399689e-004	3.772335e+000	-3.087959e+000
2.058251277999612e-004	3.775225e+000	-3.092081e+000
2.059901533599534e-004	3.777990e+000	-3.096193e+000
2.061551789199457e-004	3.780627e+000	-3.100293e+000
2.066666766666649e-004	3.787626e+000	-3.112924e+000
2.066666796666648e-004	3.787626e+000	-3.112924e+000
2.066666836666648e-004	3.787626e+000	-3.112924e+000
2.066666866666648e-004	3.787626e+000	-3.112924e+000
2.066868756503690e-004	3.787902e+000	-3.113420e+000
2.067070646340732e-004	3.788178e+000	-3.113917e+000
2.067272536177774e-004	3.788454e+000	-3.114413e+000
2.067474426014816e-004	3.788730e+000	-3.114908e+000
2.067676315851857e-004	3.789007e+000	-3.115404e+000
2.067878205688899e-004	3.789283e+000	-3.115900e+000
2.068080095525941e-004	3.789559e+000	-3.116395e+000
2.068107523339529e-004	3.789597e+000	-3.116462e+000
2.068121309676189e-004	3.789616e+000	-3.116496e+000
2.068129591696519e-004	3.789627e+000	-3.116517e+000
2.068132198643315e-004	3.789630e+000	-3.116523e+000
2.068133824616057e-004	3.789633e+000	-3.116527e+000
2.068134577481026e-004	3.789634e+000	-3.116529e+000
2.068135306748087e-004	3.789635e+000	-3.116531e+000
2.068136103166832e-004	3.789636e+000	-3.116533e+000
2.068137696004319e-004	3.789638e+000	-3.116536e+000
2.068140625398284e-004	3.789642e+000	-3.116544e+000
2.068145134106203e-004	3.789648e+000	-3.116555e+000
2.068171782664610e-004	3.789685e+000	-3.116620e+000
2.068207314075822e-004	3.789733e+000	-3.116707e+000
2.068278376898243e-004	3.789830e+000	-3.116882e+000
2.068420502543086e-004	3.790025e+000	-3.117230e+000
2.068563318360671e-004	3.790220e+000	-3.117580e+000
2.068738710466677e-004	3.790460e+000	-3.118010e+000
2.068918995770238e-004	3.790707e+000	-3.118452e+000
2.069181314495966e-004	3.791066e+000	-3.119094e+000
2.069477415119873e-004	3.791471e+000	-3.119819e+000
2.069763643621763e-004	3.791863e+000	-3.120520e+000
2.070034594850684e-004	3.792262e+000	-3.121182e+000
2.070242163954789e-004	3.792715e+000	-3.121690e+000
2.070518922760263e-004	3.793320e+000	-3.122366e+000
2.070814655323603e-004	3.793966e+000	-3.123089e+000
2.071227878947064e-004	3.794869e+000	-3.124098e+000
2.071855007976136e-004	3.796240e+000	-3.125628e+000
2.072542018053312e-004	3.797741e+000	-3.127302e+000
2.073247169361490e-004	3.799282e+000	-3.129018e+000
2.074504791333826e-004	3.802031e+000	-3.132074e+000
2.076172777263591e-004	3.805676e+000	-3.136116e+000
2.079361722584782e-004	3.812645e+000	-3.143825e+000
2.080229167644081e-004	3.814423e+000	-3.145916e+000
2.081018807080762e-004	3.815743e+000	-3.147816e+000
2.081808446517443e-004	3.817064e+000	-3.149713e+000
2.082598085954124e-004	3.818384e+000	-3.151608e+000
2.083387725390806e-004	3.819704e+000	-3.153501e+000
2.084177364827487e-004	3.821025e+000	-3.155391e+000
2.084967004264168e-004	3.822345e+000	-3.157279e+000
2.085756643700849e-004	3.823665e+000	-3.159165e+000
2.090418821168063e-004	3.831423e+000	-3.170264e+000
2.093266347048027e-004	3.835808e+000	-3.177003e+000
2.096113872927989e-004	3.840368e+000	-3.183718e+000
2.098961398807953e-004	3.845103e+000	-3.190409e+000
2.101808924687916e-004	3.850013e+000	-3.197076e+000
2.104656450567879e-004	3.855097e+000	-3.203718e+000
2.107503976447842e-004	3.860355e+000	-3.210337e+000
2.110351502327805e-004	3.865788e+000	-3.216931e+000
2.121025687103987e-004	3.877510e+000	-3.241458e+000
2.125214557872831e-004	3.883226e+000	-3.250999e+000
2.129403428641676e-004	3.888819e+000	-3.260504e+000
2.133592299410520e-004	3.894289e+000	-3.269970e+000
2.137781170179364e-004	3.899636e+000	-3.279399e+000
2.141970040948209e-004	3.904860e+000	-3.288790e+000
2.146158911717053e-004	3.909962e+000	-3.298144e+000
2.150347782485897e-004	3.914940e+000	-3.307460e+000
2.154628455450698e-004	3.920579e+000	-3.316947e+000
2.158909128415500e-004	3.925822e+000	-3.326404e+000
2.163189801380301e-004	3.930668e+000	-3.335832e+000
2.167470474345103e-004	3.935117e+000	-3.345230e+000
2.171751147309904e-004	3.939170e+000	-3.354598e+000
2.176031820274705e-004	3.942826e+000	-3.363937e+000
2.180312493239506e-004	3.946086e+000	-3.373246e+000
2.183149540058982e-004	3.948767e+000	-3.379402e+000
2.185986586878456e-004	3.951266e+000	-3.385548e+000
2.188823633697932e-004	3.953582e+000	-3.391684e+000
2.191660680517407e-004	3.955715e+000	-3.397809e+000
2.194497727336882e-004	3.957667e+000	-3.403924e+000
2.197334774156357e-004	3.959436e+000	-3.410029e+000
2.200171820975832e-004	3.961022e+000	-3.416124e+000
2.210262682504152e-004	3.970238e+000	-3.437722e+000
2.220000000000000e-004	3.976632e+000	-3.458451e+000
2.229999999999999e-004	3.982271e+000	-3.479629e+000
2.241135170240535e-004	3.987604e+000	-3.503078e+000
2.249999999999999e-004	3.990382e+000	-3.521648e+000
2.260000000000001e-004	3.994611e+000	-3.542485e+000
2.270000000000000e-004	3.997192e+000	-3.563200e+000
2.279999999999999e-004	3.998845e+000	-3.583784e+000
2.290000000000000e-004	3.999912e+000	-3.604226e+000
2.300447978613304e-004	3.999918e+000	-3.625418e+000
2.303308712851342e-004	3.999743e+000	-3.631189e+000
2.306169447089380e-004	3.999521e+000	-3.636945e+000
2.309030181327418e-004	3.999252e+000	-3.642686e+000
2.311890915565455e-004	3.998937e+000	-3.648411e+000
2.314751649803493e-004	3.998576e+000	-3.654121e+000
2.317612384041531e-004	3.998168e+000	-3.659817e+000
2.320473118279569e-004	3.997714e+000	-3.665497e+000
2.324731182795680e-004	3.997008e+000	-3.673917e+000
2.324731282795679e-004	3.997008e+000	-3.673917e+000
2.327118052976973e-004	3.996583e+000	-3.678620e+000
2.329504823158267e-004	3.996054e+000	-3.683309e+000
2.331891593339561e-004	3.995418e+000	-3.687985e+000
2.334278363520855e-004	3.994678e+000	-3.692648e+000
2.336665133702149e-004	3.993832e+000	-3.697297e+000
2.339051903883443e-004	3.992881e+000	-3.701933e+000
2.341438674064737e-004	3.991824e+000	-3.706555e+000
2.347346857884114e-004	3.989574e+000	-3.717933e+000
2.347366439879057e-004	3.989567e+000	-3.717971e+000
2.347377104151864e-004	3.989563e+000	-3.717991e+000
2.347389853389519e-004	3.989558e+000	-3.718015e+000
2.347415402931951e-004	3.989548e+000	-3.718065e+000
2.347426346361262e-004	3.989544e+000	-3.718086e+000
2.347433183385922e-004	3.989542e+000	-3.718099e+000
2.347435441305461e-004	3.989541e+000	-3.718103e+000
2.347438160343509e-004	3.989540e+000	-3.718108e+000
2.347439269911023e-004	3.989539e+000	-3.718110e+000
2.347440777985405e-004	3.989539e+000	-3.718113e+000
2.347442358287195e-004	3.989538e+000	-3.718116e+000
2.347444298815833e-004	3.989537e+000	-3.718120e+000
2.347446506279463e-004	3.989536e+000	-3.718124e+000
2.347449566823614e-004	3.989535e+000	-3.718130e+000
2.347452946589400e-004	3.989534e+000	-3.718137e+000
2.347458596928388e-004	3.989532e+000	-3.718147e+000
2.347464041928798e-004	3.989530e+000	-3.718158e+000
2.347487894573126e-004	3.989521e+000	-3.718204e+000
2.347513819860143e-004	3.989511e+000	-3.718253e+000
2.347553101739377e-004	3.989496e+000	-3.718328e+000
2.347616451433721e-004	3.989472e+000	-3.718450e+000
2.347683956896371e-004	3.989446e+000	-3.718579e+000
2.347765146113610e-004	3.989415e+000	-3.718735e+000
2.347853202899401e-004	3.989382e+000	-3.718904e+000
2.347966897757133e-004	3.989338e+000	-3.719121e+000
2.348104861850371e-004	3.989286e+000	-3.719386e+000
2.348310692649931e-004	3.989207e+000	-3.719780e+000
2.348647327379786e-004	3.989079e+000	-3.720425e+000
2.348914796993507e-004	3.988977e+000	-3.720937e+000
2.349453047035630e-004	3.988772e+000	-3.721966e+000
2.349775775750118e-004	3.988649e+000	-3.722583e+000
2.350000000000000e-004	3.988564e+000	-3.723011e+000
2.350055006665359e-004	3.988538e+000	-3.723116e+000
2.350165019996079e-004	3.988486e+000	-3.723326e+000
2.350825099980396e-004	3.988173e+000	-3.724586e+000
2.351366764846816e-004	3.987916e+000	-3.725620e+000
2.353065468590247e-004	3.987112e+000	-3.728854e+000
2.353956150485698e-004	3.986690e+000	-3.730546e+000
2.355305815171611e-004	3.986050e+000	-3.733106e+000
2.356761360836227e-004	3.985361e+000	-3.735862e+000
2.357994756559123e-004	3.984777e+000	-3.738192e+000
2.359999999999999e-004	3.983827e+000	-3.741971e+000
2.361505259310275e-004	3.983013e+000	-3.744798e+000
2.363103582705701e-004	3.982150e+000	-3.747792e+000
2.365429159171379e-004	3.980893e+000	-3.752134e+000
2.367918153141501e-004	3.979549e+000	-3.756764e+000
2.370000000000000e-004	3.978424e+000	-3.760625e+000
2.370497798794024e-004	3.978193e+000	-3.761545e+000
2.371493396382074e-004	3.977730e+000	-3.763381e+000
2.373484591558172e-004	3.976805e+000	-3.767043e+000
2.376203915233979e-004	3.975542e+000	-3.772024e+000
2.379175892819052e-004	3.974161e+000	-3.777445e+000
2.380084607637029e-004	3.973704e+000	-3.779097e+000
2.381065001201474e-004	3.972847e+000	-3.780873e+000
2.381582779437004e-004	3.972395e+000	-3.781810e+000
2.382339177115786e-004	3.971734e+000	-3.783176e+000
2.383197729838012e-004	3.970984e+000	-3.784726e+000
2.383479032361279e-004	3.970737e+000	-3.785233e+000
2.383854102392302e-004	3.970410e+000	-3.785908e+000
2.384604242454348e-004	3.969754e+000	-3.787256e+000
2.386104522578440e-004	3.968443e+000	-3.789944e+000
2.389105082826627e-004	3.965821e+000	-3.795303e+000
2.390353217792030e-004	3.964764e+000	-3.797523e+000
2.392472524544204e-004	3.963115e+000	-3.801272e+000
2.394449247290055e-004	3.961576e+000	-3.804753e+000
2.396894799732391e-004	3.959673e+000	-3.809036e+000
2.400345316077739e-004	3.956955e+000	-3.815049e+000
2.404413721272304e-004	3.953414e+000	-3.822058e+000
2.406948693744956e-004	3.951207e+000	-3.826389e+000
2.409999999999999e-004	3.948551e+000	-3.831575e+000
2.411497504110127e-004	3.946745e+000	-3.834099e+000
2.412995008220255e-004	3.944958e+000	-3.836612e+000
2.414492512330384e-004	3.943191e+000	-3.839115e+000
2.415990016440512e-004	3.941442e+000	-3.841608e+000
2.417487520550640e-004	3.939712e+000	-3.844091e+000
2.418985024660768e-004	3.938002e+000	-3.846563e+000
2.420482528770896e-004	3.936310e+000	-3.849025e+000
2.424001414655541e-004	3.933686e+000	-3.854765e+000
2.427520300540186e-004	3.930775e+000	-3.860438e+000
2.431039186424831e-004	3.927576e+000	-3.866041e+000
2.434558072309476e-004	3.924090e+000	-3.871577e+000
2.438076958194121e-004	3.920317e+000	-3.877044e+000
2.441595844078766e-004	3.916257e+000	-3.882442e+000
2.445114729963411e-004	3.911910e+000	-3.887773e+000
2.450000000000000e-004	3.906184e+000	-3.895060e+000
2.459999999999999e-004	3.893555e+000	-3.909496e+000
2.461454039616294e-004	3.891107e+000	-3.911540e+000
2.462908079232588e-004	3.888668e+000	-3.913570e+000
2.464362118848882e-004	3.886238e+000	-3.915587e+000
2.465816158465177e-004	3.883816e+000	-3.917591e+000
2.467270198081471e-004	3.881404e+000	-3.919582e+000
2.468724237697765e-004	3.879000e+000	-3.921559e+000
2.470178277314060e-004	3.876604e+000	-3.923524e+000
2.480170049912749e-004	3.865902e+000	-3.936602e+000
2.490378394309255e-004	3.850611e+000	-3.949214e+000
2.496774293548369e-004	3.840635e+000	-3.956713e+000
2.496774323548368e-004	3.840635e+000	-3.956713e+000
2.496774363548368e-004	3.840635e+000	-3.956713e+000
2.496774393548368e-004	3.840635e+000	-3.956713e+000
2.496954562425056e-004	3.840354e+000	-3.956920e+000
2.497134731301744e-004	3.840073e+000	-3.957126e+000
2.497314900178431e-004	3.839792e+000	-3.957332e+000
2.497495069055118e-004	3.839511e+000	-3.957538e+000
2.497675237931806e-004	3.839230e+000	-3.957744e+000
2.497855406808494e-004	3.838949e+000	-3.957949e+000
2.498035575685181e-004	3.838668e+000	-3.958154e+000
2.498187516140130e-004	3.838431e+000	-3.958327e+000
2.498222735407107e-004	3.838376e+000	-3.958367e+000
2.498239852793262e-004	3.838349e+000	-3.958387e+000
2.498256050905603e-004	3.838324e+000	-3.958405e+000
2.498263947080326e-004	3.838312e+000	-3.958414e+000
2.498270354120420e-004	3.838302e+000	-3.958421e+000
2.498275591163196e-004	3.838294e+000	-3.958427e+000
2.498281079794690e-004	3.838285e+000	-3.958433e+000
2.498286947355843e-004	3.838276e+000	-3.958440e+000
2.498294543794002e-004	3.838264e+000	-3.958449e+000
2.498305662989293e-004	3.838247e+000	-3.958461e+000
2.498323213111935e-004	3.838219e+000	-3.958481e+000
2.498354167421145e-004	3.838171e+000	-3.958516e+000
2.498409816638586e-004	3.838084e+000	-3.958580e+000
2.498514229048142e-004	3.837921e+000	-3.958698e+000
2.498683513336231e-004	3.837657e+000	-3.958890e+000
2.498840685067607e-004	3.837412e+000	-3.959068e+000
2.499049910619962e-004	3.837086e+000	-3.959304e+000
2.499292729391460e-004	3.836707e+000	-3.959578e+000
2.499827208636029e-004	3.835874e+000	-3.960180e+000
2.500000000000000e-004	3.835604e+000	-3.960374e+000
2.500032858700435e-004	3.835564e+000	-3.960411e+000
2.500098576101305e-004	3.835483e+000	-3.960484e+000
2.500492880506521e-004	3.834999e+000	-3.960926e+000
2.500960162362814e-004	3.834425e+000	-3.961447e+000
2.501490078708427e-004	3.833775e+000	-3.962036e+000
2.502357388748735e-004	3.832711e+000	-3.962995e+000
2.503304721683155e-004	3.831548e+000	-3.964035e+000
2.504577314851231e-004	3.829986e+000	-3.965421e+000
2.505825696999125e-004	3.828454e+000	-3.966770e+000
2.506765173131704e-004	3.827300e+000	-3.967777e+000
2.507724493127654e-004	3.826123e+000	-3.968796e+000
2.508697929983308e-004	3.824928e+000	-3.969822e+000
2.510147279051330e-004	3.823015e+000	-3.971339e+000
2.511321161756770e-004	3.820502e+000	-3.972553e+000
2.512313865986762e-004	3.818376e+000	-3.973569e+000
2.514068448314021e-004	3.814620e+000	-3.975343e+000
2.515917104427233e-004	3.810662e+000	-3.977183e+000
2.520184088126631e-004	3.801592e+000	-3.981336e+000
2.530438030846952e-004	3.783210e+000	-3.990637e+000
2.533352647602451e-004	3.777712e+000	-3.993105e+000
2.536267264357949e-004	3.772208e+000	-3.995493e+000
2.539181881113448e-004	3.766698e+000	-3.997803e+000
2.542096497868946e-004	3.761182e+000	-4.000034e+000
2.545011114624445e-004	3.755660e+000	-4.002186e+000
2.547925731379944e-004	3.750132e+000	-4.004258e+000
2.550840348135442e-004	3.744598e+000	-4.006252e+000
2.552248577792092e-004	3.742615e+000	-4.007179e+000
2.553656807448742e-004	3.740547e+000	-4.008087e+000
2.555065037105391e-004	3.738394e+000	-4.008977e+000
2.556473266762041e-004	3.736157e+000	-4.009848e+000
2.557881496418690e-004	3.733834e+000	-4.010700e+000
2.559289726075340e-004	3.731427e+000	-4.011534e+000
2.560697955731989e-004	3.728935e+000	-4.012349e+000
2.570548225108570e-004	3.703458e+000	-4.017454e+000
2.573359105540063e-004	3.697443e+000	-4.018723e+000
2.576169985971557e-004	3.691357e+000	-4.019908e+000
2.578980866403050e-004	3.685201e+000	-4.021010e+000
2.581791746834543e-004	3.678974e+000	-4.022028e+000
2.584602627266036e-004	3.672676e+000	-4.022962e+000
2.587413507697530e-004	3.666308e+000	-4.023813e+000
2.590224388129023e-004	3.659869e+000	-4.024580e+000
2.591719828151361e-004	3.655426e+000	-4.024946e+000
2.593215268173699e-004	3.651053e+000	-4.025288e+000
2.594710708196037e-004	3.646752e+000	-4.025606e+000
2.596206148218375e-004	3.642520e+000	-4.025900e+000
2.597701588240713e-004	3.638360e+000	-4.026170e+000
2.599197028263051e-004	3.634270e+000	-4.026417e+000
2.600692468285389e-004	3.630250e+000	-4.026639e+000
2.602180470385745e-004	3.627734e+000	-4.026829e+000
2.603668472486101e-004	3.625131e+000	-4.026995e+000
2.605156474586458e-004	3.622440e+000	-4.027136e+000
2.606644476686815e-004	3.619661e+000	-4.027252e+000
2.608132478787171e-004	3.616794e+000	-4.027344e+000
2.609620480887527e-004	3.613840e+000	-4.027412e+000
2.611108482987884e-004	3.610797e+000	-4.027455e+000
2.613851125089774e-004	3.604063e+000	-4.027458e+000
2.616593767191665e-004	3.597288e+000	-4.027373e+000
2.619336409293555e-004	3.590471e+000	-4.027201e+000
2.622079051395446e-004	3.583614e+000	-4.026941e+000
2.624821693497336e-004	3.576715e+000	-4.026594e+000
2.627564335599227e-004	3.569775e+000	-4.026160e+000
2.630306977701117e-004	3.562795e+000	-4.025638e+000
2.640091707452369e-004	3.537189e+000	-4.023014e+000
2.650085831994668e-004	3.503813e+000	-4.019124e+000
2.660000000000000e-004	3.483360e+000	-4.014039e+000
2.669999999999999e-004	3.455159e+000	-4.007659e+000
2.671705466155186e-004	3.449948e+000	-4.006437e+000
2.673410932310373e-004	3.444899e+000	-4.005180e+000
2.675116398465560e-004	3.440013e+000	-4.003888e+000
2.676821864620747e-004	3.435290e+000	-4.002562e+000
2.678527330775934e-004	3.430730e+000	-4.001201e+000
2.680232796931121e-004	3.426332e+000	-3.999806e+000
2.681938263086308e-004	3.422097e+000	-3.998376e+000
2.683165368578801e-004	3.419592e+000	-3.997313e+000
2.684392474071295e-004	3.416978e+000	-3.996233e+000
2.685619579563789e-004	3.414257e+000	-3.995136e+000
2.686846685056283e-004	3.411428e+000	-3.994020e+000
2.688073790548776e-004	3.408491e+000	-3.992887e+000
2.689300896041270e-004	3.405446e+000	-3.991737e+000
2.690528001533764e-004	3.402292e+000	-3.990569e+000
2.700266028683202e-004	3.365784e+000	-3.980565e+000
2.710368570524378e-004	3.334624e+000	-3.968887e+000
2.713316351634989e-004	3.325204e+000	-3.965224e+000
2.716264132745599e-004	3.315828e+000	-3.961450e+000
2.719211913856210e-004	3.306494e+000	-3.957564e+000
2.722159694966820e-004	3.297203e+000	-3.953568e+000
2.725107476077431e-004	3.287954e+000	-3.949461e+000
2.728055257188041e-004	3.278748e+000	-3.945243e+000
2.731003038298652e-004	3.269585e+000	-3.940914e+000
2.732535417882044e-004	3.266478e+000	-3.938613e+000
2.734067797465436e-004	3.263008e+000	-3.936281e+000
2.735600177048828e-004	3.259176e+000	-3.933921e+000
2.737132556632221e-004	3.254982e+000	-3.931531e+000
2.738664936215613e-004	3.250424e+000	-3.929112e+000
2.740197315799005e-004	3.245505e+000	-3.926664e+000
2.741729695382397e-004	3.240223e+000	-3.924186e+000
2.743062674271094e-004	3.234420e+000	-3.922000e+000
2.744395653159792e-004	3.228733e+000	-3.919792e+000
2.745728632048490e-004	3.223161e+000	-3.917562e+000
2.747061610937187e-004	3.217705e+000	-3.915310e+000
2.748394589825885e-004	3.212365e+000	-3.913036e+000
2.749727568714583e-004	3.207140e+000	-3.910741e+000
2.751060547603280e-004	3.202032e+000	-3.908423e+000
2.754838709677400e-004	3.189153e+000	-3.901721e+000
2.754838809677399e-004	3.189153e+000	-3.901721e+000
2.757939861199561e-004	3.179467e+000	-3.896080e+000
2.761040912721723e-004	3.169132e+000	-3.890316e+000
2.764141964243884e-004	3.158148e+000	-3.884430e+000
2.767243015766046e-004	3.146515e+000	-3.878423e+000
2.770344067288207e-004	3.134233e+000	-3.872293e+000
2.773445118810369e-004	3.121302e+000	-3.866042e+000
2.776546170332531e-004	3.107722e+000	-3.859669e+000
2.777562441574082e-004	3.103218e+000	-3.857554e+000
2.777569699368866e-004	3.103186e+000	-3.857539e+000
2.777575616339342e-004	3.103160e+000	-3.857526e+000
2.777582619230754e-004	3.103129e+000	-3.857512e+000
2.777588924395191e-004	3.103101e+000	-3.857498e+000
2.777596792190619e-004	3.103066e+000	-3.857482e+000
