time	V(vin)	V(vout)
3.502009487150499e-07	4.999973e+00	9.397271e-06
3.634292922439287e-07	4.999970e+00	9.450160e-06
3.772216803215619e-07	4.999969e+00	9.504398e-06
3.915425797238373e-07	4.999966e+00	9.560026e-06
4.065085203879472e-07	4.999963e+00	9.617702e-06
4.214056568110869e-07	4.999960e+00	9.674874e-06
4.360477927946386e-07	4.999958e+00	9.730990e-06
4.509526297030866e-07	4.999955e+00	9.788135e-06
4.645106949900894e-07	4.999952e+00	9.840180e-06
4.768053699063935e-07	4.999949e+00	9.887446e-06
4.893928149762476e-07	4.999947e+00	9.935904e-06
4.998727318099472e-07	4.999945e+00	9.976296e-06
5.109155685948777e-07	4.999942e+00	1.001890e-05
5.223186261133667e-07	4.999939e+00	1.006292e-05
5.345276807623586e-07	4.999937e+00	1.011008e-05
5.472830985878186e-07	4.999934e+00	1.015937e-05
5.608419580034502e-07	4.999930e+00	1.021177e-05
5.745747260856569e-07	4.999927e+00	1.026484e-05
5.889253271138744e-07	4.999923e+00	1.032031e-05
6.033870079014370e-07	4.999919e+00	1.037619e-05
6.183854393446300e-07	4.999915e+00	1.043415e-05
6.333238931283317e-07	4.999911e+00	1.049186e-05
6.460427741062901e-07	4.999907e+00	1.054099e-05
6.588993727041300e-07	4.999904e+00	1.059065e-05
6.727962731735188e-07	4.999899e+00	1.064433e-05
7.027467234073648e-07	4.999890e+00	1.075999e-05
7.200014873066429e-07	4.999885e+00	1.082661e-05
7.407280871859072e-07	4.999878e+00	1.090664e-05
7.669554450335490e-07	4.999869e+00	1.100790e-05
8.021355942174859e-07	4.999857e+00	1.114372e-05
9.092262728157434e-07	4.999816e+00	1.155706e-05
1.405649603944031e-06	4.999561e+00	1.347178e-05
1.902072935072318e-06	4.999197e+00	1.538208e-05
2.398496266200605e-06	4.998723e+00	1.728795e-05
2.894919597328893e-06	4.998139e+00	1.918938e-05
3.391342928457180e-06	4.997446e+00	2.108639e-05
3.887766259585467e-06	4.996644e+00	2.297897e-05
4.384189590713753e-06	4.995732e+00	2.486712e-05
6.823655427869253e-06	4.989649e+00	3.413175e-05
9.263121265024753e-06	4.980943e+00	4.313586e-05
1.170258710218025e-05	4.969614e+00	5.187945e-05
1.414205293933575e-05	4.955663e+00	6.036254e-05
1.658151877649125e-05	4.939090e+00	6.858510e-05
1.902098461364675e-05	4.919894e+00	7.654715e-05
2.146045045080224e-05	4.898076e+00	8.424869e-05
2.227074621070439e-05	4.890262e+00	8.669154e-05
2.227075621070440e-05	4.890262e+00	8.669157e-05
2.227077621070440e-05	4.890262e+00	8.669164e-05
2.227080402782178e-05	4.890262e+00	8.669172e-05
2.227083353105955e-05	4.890261e+00	8.669181e-05
2.227089253753510e-05	4.890261e+00	8.669198e-05
2.227096306409531e-05	4.890260e+00	8.669219e-05
2.227107651534631e-05	4.890259e+00	8.669253e-05
2.227124379545762e-05	4.890257e+00	8.669303e-05
2.227148277308542e-05	4.890255e+00	8.669374e-05
2.227185254952006e-05	4.890251e+00	8.669485e-05
2.227251115620395e-05	4.890245e+00	8.669680e-05
2.227380383006659e-05	4.890232e+00	8.670066e-05
2.227638917779186e-05	4.890207e+00	8.670837e-05
2.228155987324241e-05	4.890156e+00	8.672378e-05
2.229190126414351e-05	4.890054e+00	8.675460e-05
2.231258404594570e-05	4.889851e+00	8.681620e-05
2.260214299117641e-05	4.886984e+00	8.767494e-05
2.293306750001150e-05	4.883664e+00	8.865137e-05
2.293307750001150e-05	4.883664e+00	8.865140e-05
2.293309750001150e-05	4.883663e+00	8.865146e-05
2.293313750001151e-05	4.883663e+00	8.865158e-05
2.293317673911490e-05	4.883663e+00	8.865169e-05
2.293325521732169e-05	4.883662e+00	8.865193e-05
2.293336862249630e-05	4.883661e+00	8.865226e-05
2.293353973389349e-05	4.883659e+00	8.865276e-05
2.293382748546106e-05	4.883656e+00	8.865361e-05
2.293425031715139e-05	4.883652e+00	8.865484e-05
